target,candidate,horizon,window,n_forecasts,rmse_ratio,direction_accuracy,clark_west_one_sided_p,clark_west_fdr_q
cpi_L7H9_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,1.1100192382671583,0.6521739130434783,0.9564785672669416,0.9564785672669416
cpi_L7H9_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,1.1454731272810743,0.7619047619047619,0.8914555467091128,0.9051285968762308
cpi_L7H9_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,60,1.0284671532781515,0.5666666666666667,0.7115971159503102,0.9627261835914492
cpi_L7H9_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,58,1.0900153285638368,0.603448275862069,0.4014056090486473,0.9564785672669416
cpi_L7H9_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,56,1.0536403280120077,0.625,0.2584823484477684,0.9051285968762308
cpi_L7H9_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,60,1.066039600938688,0.6166666666666667,0.8230935285848547,0.9627261835914492
cpi_L7H9_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,58,1.052537550340099,0.6379310344827587,0.8523309405264576,0.9564785672669416
cpi_L7H9_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,56,1.01907207876289,0.7142857142857143,0.9051285968762308,0.9051285968762308
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,64,1.0301763455801016,0.640625,0.5349939143556108,0.6936499410614089
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,62,1.088262843043453,0.6451612903225806,0.7008498802048317,0.7008498802048317
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,60,1.1004092336017948,0.55,0.6612727394963069,0.881696985995076
cpi_L7GG_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,1.1204179700112982,0.625,0.684579700821578,0.6936499410614089
cpi_L7GG_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,0.9631257263240336,0.6086956521739131,0.0431415134277998,0.0862830268555997
cpi_L7GG_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,1.0727428018163176,0.4761904761904761,0.9743088311534878,0.9743088311534878
cpi_L7GG_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,64,0.9790038895612604,0.640625,0.0257039428006268,0.1028157712025074
cpi_L7GG_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,62,0.9667415753491968,0.6129032258064516,0.0378352075841426,0.0862830268555997
cpi_L7GG_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,60,0.947240125168739,0.55,0.0479551561295356,0.1918206245181425
cpi_L7GG_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,64,1.024543853251959,0.65625,0.6936499410614089,0.6936499410614089
cpi_L7GG_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,62,1.0455104479951198,0.6129032258064516,0.5510853529289899,0.7008498802048317
cpi_L7GG_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,60,1.0333338865313422,0.6333333333333333,0.5816061847934004,0.881696985995076
cpi_L7GM_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,64,1.0114774285078787,0.546875,0.2514148955953027,0.5028297911906054
cpi_L7GM_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,62,1.0510424650152892,0.532258064516129,0.8528937642306647,0.9948914953730787
cpi_L7GM_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,60,1.1028372540924214,0.45,0.9921482777157942,0.9921482777157942
cpi_L7GM_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,1.065830638461693,0.5,0.9322675297094932,0.9685790954136164
cpi_L7GM_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,1.1498214939596525,0.5217391304347826,0.9948914953730787,0.9948914953730787
cpi_L7GM_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,1.0270541957409165,0.6190476190476191,0.3019737724050659,0.6039475448101318
cpi_L7GM_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,64,1.0301156095042836,0.5625,0.9685790954136164,0.9685790954136164
cpi_L7GM_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,62,1.0411196316644231,0.5483870967741935,0.9708847792162916,0.9948914953730787
cpi_L7GM_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,60,1.0531086602493926,0.5833333333333334,0.9470405518154804,0.9921482777157942
cpi_L7GM_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,64,0.9814022265637308,0.59375,0.0823381237245758,0.3293524948983033
cpi_L7GM_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,62,0.9721196497452156,0.6129032258064516,0.1069635972027698,0.4278543888110795
cpi_L7GM_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,60,0.986273111938175,0.4833333333333333,0.2325844568420603,0.6039475448101318
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,64,1.0821534210349324,0.484375,0.8977161244980495,0.8977161244980495
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,62,1.1551381288931115,0.4516129032258064,0.9357073527379214,0.9357073527379214
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,60,1.2213858184179598,0.4833333333333333,0.9202202930168129,0.9202202930168129
cpi_L7GP_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,0.8917086986687769,0.5833333333333334,0.0588648391866728,0.2354593567466914
cpi_L7GP_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,0.7329268869096894,0.6956521739130435,0.0554488612128184,0.2217954448512738
cpi_L7GP_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,0.6700566356871244,0.7142857142857143,0.0553548760092965,0.2214195040371861
cpi_L7GP_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,64,1.0603070052765533,0.515625,0.7829223740914653,0.8977161244980495
cpi_L7GP_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,62,1.0962254596594885,0.5,0.779942732727363,0.9357073527379214
cpi_L7GP_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,60,1.146158695846533,0.45,0.8903132416258279,0.9202202930168129
cpi_L7GP_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,64,1.0079497903757804,0.453125,0.7060434621478707,0.8977161244980495
cpi_L7GP_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,62,1.0097676189130542,0.4516129032258064,0.6580980794848084,0.9357073527379214
cpi_L7GP_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,60,1.020213430461518,0.45,0.7485701513811727,0.9202202930168129
cpi_L7GQ_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,64,1.0428576895791442,0.5625,0.9621537230921842,0.9621537230921842
cpi_L7GQ_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,62,1.0816671205852608,0.5806451612903226,0.973270914974892,0.973270914974892
cpi_L7GQ_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,60,1.0902324964041947,0.5166666666666667,0.8986925337441133,0.9182175402848932
cpi_L7GQ_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,1.0382075406619475,0.5,0.8573826334959597,0.9621537230921842
cpi_L7GQ_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,1.0451860398752724,0.5217391304347826,0.7965522240804201,0.973270914974892
cpi_L7GQ_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,1.0170545397082895,0.6190476190476191,0.9182175402848932,0.9182175402848932
cpi_L7GQ_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,64,1.0167034702875204,0.515625,0.950071961941556,0.9621537230921842
cpi_L7GQ_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,62,1.0244687476151488,0.5806451612903226,0.7058151349844412,0.973270914974892
cpi_L7GQ_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,60,1.0299153490391126,0.5833333333333334,0.4693247989119493,0.9182175402848932
cpi_L7GQ_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,64,1.003708013608306,0.546875,0.4028983709326751,0.9621537230921842
cpi_L7GQ_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,62,0.9922166871516848,0.6451612903225806,0.1621203106804411,0.6484812427217647
cpi_L7GQ_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,60,1.002577887373405,0.55,0.2395413725221213,0.9182175402848932
cpi_L7GR_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,64,1.0129247799653598,0.65625,0.1779391398877298,0.2716845847978712
cpi_L7GR_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,62,1.0119139461506634,0.6129032258064516,0.049689138302999,0.1987565532119962
cpi_L7GR_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,60,0.9701179074726376,0.6833333333333333,0.033558134979445,0.0727707645018247
cpi_L7GR_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,0.99395996630142,0.625,0.1495021206452984,0.2716845847978712
cpi_L7GR_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,1.008227027265013,0.5217391304347826,0.2664834640572451,0.3553112854096602
cpi_L7GR_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,1.0043929930723308,0.6666666666666666,0.2916961749692409,0.3889282332923212
cpi_L7GR_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,64,1.0156801000548084,0.6875,0.2037634385984034,0.2716845847978712
cpi_L7GR_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,62,1.0441746262026153,0.6129032258064516,0.528321292845564,0.528321292845564
cpi_L7GR_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,60,1.0365948382447785,0.5833333333333334,0.5278412182588108,0.5278412182588108
cpi_L7GR_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,64,1.0032150700096634,0.609375,0.489392592962317,0.489392592962317
cpi_L7GR_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,62,0.9892218163540142,0.5806451612903226,0.1269832066215956,0.2539664132431912
cpi_L7GR_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,60,0.9624870136966712,0.5666666666666667,0.0363853822509123,0.0727707645018247
cpi_D7EO_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,77,0.995432196289622,0.6883116883116883,0.1399781368255354,0.5599125473021417
cpi_D7EO_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,75,1.0012100283491894,0.6533333333333333,0.1304935896079254,0.3250703270337853
cpi_D7EO_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,73,1.013444753892174,0.5753424657534246,0.2227594365099623,0.4455188730199246
cpi_D7EO_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,1.0301619920949132,0.7083333333333334,0.3446597016092707,0.6893194032185415
cpi_D7EO_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,0.9890532730934936,0.6521739130434783,0.1625351635168926,0.3250703270337853
cpi_D7EO_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,0.9522693647063408,0.6666666666666666,0.0090383177796776,0.0361532711187107
cpi_D7EO_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,77,1.01008754852237,0.6493506493506493,0.6928146119562978,0.9091234404316274
cpi_D7EO_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,75,1.034061770201866,0.6533333333333333,0.9106359787635704,0.9106359787635704
cpi_D7EO_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,73,1.047146541882101,0.5753424657534246,0.7673414296223053,0.9728844300607856
cpi_D7EO_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,77,1.017621487069658,0.6233766233766234,0.9091234404316274,0.9091234404316274
cpi_D7EO_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,75,1.0124183395962278,0.6533333333333333,0.8599328423748995,0.9106359787635704
cpi_D7EO_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,73,1.0295432031341472,0.5753424657534246,0.9728844300607856,0.9728844300607856
cpi_L7GT_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,64,1.038467086623642,0.515625,0.5347841088440881,0.8401613466908897
cpi_L7GT_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,62,1.09097362224618,0.5,0.5939892726063665,0.7297444303072693
cpi_L7GT_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,60,1.1272731275921972,0.4666666666666667,0.906198206310628,0.906198206310628
cpi_L7GT_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,1.0952580674389554,0.4166666666666667,0.8401613466908897,0.8401613466908897
cpi_L7GT_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,1.089857389407353,0.6086956521739131,0.7297444303072693,0.7297444303072693
cpi_L7GT_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,1.1173594518021457,0.6190476190476191,0.8940290134249791,0.906198206310628
cpi_L7GT_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,64,1.0100629585701546,0.515625,0.8028169333385818,0.8401613466908897
cpi_L7GT_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,62,1.002166508023282,0.4677419354838709,0.3700987802756497,0.7297444303072693
cpi_L7GT_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,60,0.9900322864050846,0.45,0.1853655581037018,0.3707311162074037
cpi_L7GT_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,64,1.0076598160546109,0.609375,0.4415815237609785,0.8401613466908897
cpi_L7GT_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,62,1.0098816478612818,0.5967741935483871,0.377147687548195,0.7297444303072693
cpi_L7GT_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,60,0.9718560343746172,0.5333333333333333,0.0799138357462501,0.3196553429850005
cpi_L7GU_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,64,1.0122458879415608,0.5625,0.432102887341697,0.864205774683394
cpi_L7GU_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,62,0.9899574739921478,0.6129032258064516,0.0946364528726044,0.1892729057452088
cpi_L7GU_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,60,0.9872382689028506,0.6166666666666667,0.0611971862042836,0.2447887448171347
cpi_L7GU_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,1.015075931527371,0.625,0.1025622724360552,0.4102490897442208
cpi_L7GU_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,1.0463500077905958,0.5217391304347826,0.0244933197334625,0.0979732789338502
cpi_L7GU_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,1.168100164430272,0.6666666666666666,0.1264131989265798,0.2528263978531597
cpi_L7GU_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,64,1.1032469297303598,0.609375,0.7391791120302018,0.9542404299943416
cpi_L7GU_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,62,1.233024141056884,0.5645161290322581,0.7031879723654048,0.8465377875047324
cpi_L7GU_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,60,1.2726362216385856,0.65,0.2556278390865455,0.3408371187820607
cpi_L7GU_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,64,1.0460532074377804,0.546875,0.9542404299943416,0.9542404299943416
cpi_L7GU_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,62,1.0702514537379375,0.532258064516129,0.8465377875047324,0.8465377875047324
cpi_L7GU_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,60,1.1090742842812316,0.5166666666666667,0.9566952347477008,0.9566952347477008
cpi_L7GY_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,64,1.0165644786210004,0.5,0.3560351245971537,0.4747134994628716
cpi_L7GY_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,62,1.0309562761508702,0.3709677419354839,0.4415694175110455,0.5887592233480607
cpi_L7GY_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,60,1.0365602219600007,0.4833333333333333,0.465269392878928,0.6203591905052374
cpi_L7GY_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,0.8699877435581742,0.5416666666666666,0.0503343279702684,0.2013373118810738
cpi_L7GY_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,0.7978944802286732,0.4782608695652174,0.063672451934959,0.254689807739836
cpi_L7GY_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,0.8497835937766447,0.5238095238095238,0.0838230439151608,0.1676460878303216
cpi_L7GY_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,64,1.0194898580615583,0.453125,0.2148163486836347,0.4296326973672695
cpi_L7GY_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,62,1.0508502026759885,0.4354838709677419,0.1733675075136798,0.3467350150273596
cpi_L7GY_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,60,1.0413026872593965,0.45,0.0705238953936253,0.1676460878303216
cpi_L7GY_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,64,1.0339444065494876,0.515625,0.6116581707790096,0.6116581707790096
cpi_L7GY_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,62,1.0687021831228274,0.5483870967741935,0.8994888616734947,0.8994888616734947
cpi_L7GY_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,60,1.043651875583636,0.5833333333333334,0.8430012252250604,0.8430012252250604
cpi_L7H9_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,64,1.076474529929038,0.59375,0.5359316156737091,0.7145754875649454
cpi_L7H9_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,62,1.1075094446688507,0.5967741935483871,0.6924886865044,0.9233182486725332
cpi_L7H9_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,60,1.0713259101536952,0.6833333333333333,0.3772158948052787,0.7544317896105575
cpi_L7H9_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,24,1.121122454648182,0.75,0.8976460327646194,0.8976460327646194
cpi_L7H9_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,23,1.1589681594630117,0.6521739130434783,0.9725311024569232,0.9725311024569232
cpi_L7H9_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,21,1.1627354893723398,0.8095238095238095,0.8416810834097773,0.8416810834097773
cpi_L7H9_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,64,1.048893014283026,0.59375,0.419333882150979,0.7145754875649454
cpi_L7H9_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,62,1.0460685728220562,0.6612903225806451,0.2845705835547292,0.9233182486725332
cpi_L7H9_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,60,1.0387672187746626,0.6333333333333333,0.262675533802831,0.7544317896105575
cpi_L7H9_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,64,1.0211170996965897,0.59375,0.3791139048575325,0.7145754875649454
cpi_L7H9_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,62,1.0386851400874182,0.6451612903225806,0.6585634385771032,0.9233182486725332
cpi_L7H9_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,60,1.0304967095366029,0.7166666666666667,0.695506293125862,0.8416810834097773
cpi_L7GG_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,1.0770669736843943,0.5454545454545454,0.5595752166260193,0.5595752166260193
cpi_L7GG_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,1.0385754487143957,0.5714285714285714,0.8639953780537357,0.8639953780537357
cpi_L7GG_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,0.9777872755874668,0.7,0.0831463276641826,0.0831463276641826
cpi_L7GM_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,1.0053467726908412,0.5,0.4647961682804476,0.4647961682804476
cpi_L7GM_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,1.0131425223584647,0.4761904761904761,0.7460332292900442,0.7460332292900442
cpi_L7GM_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,0.9960455010701468,0.45,0.2471537315978088,0.2471537315978088
cpi_L7GP_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,0.97948191954985,0.5454545454545454,0.1249272708008946,0.1249272708008946
cpi_L7GP_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,0.9808413187141868,0.5238095238095238,0.019645364510233,0.019645364510233
cpi_L7GP_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,1.0183886071330157,0.5,0.8221085507087506,0.8221085507087506
cpi_L7GQ_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,1.0361416912665078,0.5,0.841538057258606,0.841538057258606
cpi_L7GQ_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,1.0454736205611812,0.6190476190476191,0.9680055718980998,0.9680055718980998
cpi_L7GQ_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,1.0170862924129278,0.6,0.8560358070079105,0.8560358070079105
cpi_L7GR_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,1.017457632677557,0.5454545454545454,0.8005423185549501,0.8005423185549501
cpi_L7GR_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,0.9642394900717186,0.4285714285714285,0.053133267090997,0.053133267090997
cpi_L7GR_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,0.971319881984547,0.65,0.1569089490929952,0.1569089490929952
cpi_D7EO_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,1.0179186608763506,0.6363636363636364,0.9752257015773944,0.9752257015773944
cpi_D7EO_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,1.0194479264280398,0.7142857142857143,0.9631831698574482,0.9631831698574482
cpi_D7EO_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,1.008788429923826,0.7,0.7763838198838173,0.7763838198838173
cpi_L7GT_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,0.9473968779758608,0.5454545454545454,0.0195648212895314,0.0195648212895314
cpi_L7GT_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,1.0053953625702017,0.6666666666666666,0.6100652329093532,0.6100652329093532
cpi_L7GT_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,1.0022050017967024,0.75,0.4377289610444811,0.4377289610444811
cpi_L7GU_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,1.0484945318357308,0.5909090909090909,0.5124787636583408,0.5124787636583408
cpi_L7GU_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,1.0890513309763743,0.6666666666666666,0.6975820250367153,0.6975820250367153
cpi_L7GU_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,0.985673406431253,0.7,0.1289924317207199,0.1289924317207199
cpi_L7GY_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,0.9687982305062268,0.4545454545454545,0.0734087704301102,0.0734087704301102
cpi_L7GY_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,0.9408017547048882,0.4285714285714285,0.0283303139501759,0.0283303139501759
cpi_L7GY_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,0.9658679365427624,0.45,0.0151251625287762,0.0151251625287762
cpi_L7H9_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,22,1.0074286477016976,0.6818181818181818,0.6289132547355148,0.6289132547355148
cpi_L7H9_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,21,0.9986262862137044,0.6190476190476191,0.3366312291278108,0.3366312291278108
cpi_L7H9_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,20,1.0978685484479005,0.75,0.5046152185469375,0.5046152185469375
cpi_L7GG_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,1.0793973591401482,0.5909090909090909,0.5907663208219642,0.5907663208219642
cpi_L7GG_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,1.040686633440779,0.6190476190476191,0.8693107141511696,0.8693107141511696
cpi_L7GG_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,0.98180498335953,0.6,0.156389328421071,0.156389328421071
cpi_L7GM_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,1.007169126747117,0.5,0.4780726542687122,0.4780726542687122
cpi_L7GM_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,1.0236196476640749,0.5238095238095238,0.8614764851181487,0.8614764851181487
cpi_L7GM_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,0.9896179157576752,0.5,0.0950824146990615,0.0950824146990615
cpi_L7GP_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,0.9729466595436356,0.5454545454545454,0.0853998172526972,0.0853998172526972
cpi_L7GP_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,0.9828942611402102,0.5714285714285714,0.0149552274151619,0.0149552274151619
cpi_L7GP_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,1.0364651244857723,0.5,0.9654294577373476,0.9654294577373476
cpi_L7GQ_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,1.0326121566114197,0.4545454545454545,0.832705022098159,0.832705022098159
cpi_L7GQ_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,1.0374853616891264,0.5714285714285714,0.9572382541455652,0.9572382541455652
cpi_L7GQ_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,1.0064830559054134,0.6,0.7789896346405739,0.7789896346405739
cpi_L7GR_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,1.0194670000561694,0.5454545454545454,0.8059689493893404,0.8059689493893404
