DATE,XUDLJYS
30 Mar 2026,210.5623
31 Mar 2026,209.8277
01 Apr 2026,211.3239
02 Apr 2026,211.055
07 Apr 2026,211.8844
08 Apr 2026,212.8696
09 Apr 2026,213.5534
10 Apr 2026,214.2196
13 Apr 2026,214.7892
14 Apr 2026,215.6948
15 Apr 2026,215.7188
16 Apr 2026,215.3661
17 Apr 2026,214.2013
20 Apr 2026,214.645
21 Apr 2026,215.3077
22 Apr 2026,215.1753
23 Apr 2026,215.3574
24 Apr 2026,215.3532
27 Apr 2026,215.8307
28 Apr 2026,215.5888
29 Apr 2026,216.1658
30 Apr 2026,212.8174
01 May 2026,213.3995
05 May 2026,213.8918
06 May 2026,212.6023
07 May 2026,212.9834
08 May 2026,213.4162
11 May 2026,214.147
12 May 2026,213.1799
13 May 2026,213.3309
14 May 2026,213.2709
15 May 2026,211.6371
18 May 2026,212.7649
19 May 2026,213.0345
20 May 2026,213.4101
21 May 2026,213.4641
22 May 2026,213.7429
26 May 2026,214.2774
27 May 2026,214.0385
28 May 2026,213.8857
29 May 2026,214.563
01 Jun 2026,214.6305
02 Jun 2026,215.3781
03 Jun 2026,214.9248
04 Jun 2026,215.0986
05 Jun 2026,214.5454
08 Jun 2026,213.5961
09 Jun 2026,214.6949
10 Jun 2026,215.074
11 Jun 2026,213.9277
12 Jun 2026,214.9446
15 Jun 2026,215.2429
16 Jun 2026,215.3771
17 Jun 2026,214.7313
18 Jun 2026,213.1731
19 Jun 2026,213.2294
22 Jun 2026,213.9705
23 Jun 2026,213.249
24 Jun 2026,212.72
25 Jun 2026,213.4419
26 Jun 2026,213.4366
29 Jun 2026,214.4682
30 Jun 2026,215.698
01 Jul 2026,215.6347
02 Jul 2026,215.4138
03 Jul 2026,215.4337
06 Jul 2026,216.8561
07 Jul 2026,216.6342
08 Jul 2026,217.4435
09 Jul 2026,217.4378
10 Jul 2026,217.0059
13 Jul 2026,217.1999
14 Jul 2026,217.1275
15 Jul 2026,218.5404
16 Jul 2026,219.1207
17 Jul 2026,218.3616
20 Jul 2026,218.4255
21 Jul 2026,217.9822
22 Jul 2026,218.1582
23 Jul 2026,218.3332
24 Jul 2026,218.2348
27 Jul 2026,217.7916
28 Jul 2026,217.8012
