date,year,component_id,component_label,country,value,net_mass
2018-06-01,2018,L7H9,Games and hobbies,China,15814356.0,1654556.0
2018-06-01,2018,L7H9,Games and hobbies,Hong Kong,3105061.0,239156.0
2018-06-01,2018,L7H9,Games and hobbies,Japan,891930.0,8911.0
2018-06-01,2018,L7H9,Games and hobbies,South Korea,308549.0,12754.0
2018-06-01,2018,L7H9,Games and hobbies,Taiwan,185077.0,8120.0
2018-07-01,2018,L7H9,Games and hobbies,China,56675410.0,2873416.0
2018-07-01,2018,L7H9,Games and hobbies,Hong Kong,2814584.0,216850.0
2018-07-01,2018,L7H9,Games and hobbies,Japan,4050569.0,24694.0
2018-07-01,2018,L7H9,Games and hobbies,South Korea,303813.0,11628.0
2018-07-01,2018,L7H9,Games and hobbies,Taiwan,567382.0,43362.0
2018-08-01,2018,L7H9,Games and hobbies,China,82499313.0,3234884.0
2018-08-01,2018,L7H9,Games and hobbies,Hong Kong,3264780.0,341518.0
2018-08-01,2018,L7H9,Games and hobbies,Japan,847684.0,8101.0
2018-08-01,2018,L7H9,Games and hobbies,South Korea,378049.0,9669.0
2018-08-01,2018,L7H9,Games and hobbies,Taiwan,153742.0,13346.0
2018-09-01,2018,L7H9,Games and hobbies,China,131211140.0,5165814.0
2018-09-01,2018,L7H9,Games and hobbies,Hong Kong,4528996.0,362273.0
2018-09-01,2018,L7H9,Games and hobbies,Japan,6944024.0,17299.0
2018-09-01,2018,L7H9,Games and hobbies,South Korea,599487.0,12473.0
2018-09-01,2018,L7H9,Games and hobbies,Taiwan,661751.0,73688.0
2018-10-01,2018,L7H9,Games and hobbies,China,90171014.0,5235271.0
2018-10-01,2018,L7H9,Games and hobbies,Hong Kong,3458937.0,334913.0
2018-10-01,2018,L7H9,Games and hobbies,Japan,1776872.0,32024.0
2018-10-01,2018,L7H9,Games and hobbies,South Korea,432978.0,6541.0
2018-10-01,2018,L7H9,Games and hobbies,Taiwan,625563.0,42196.0
2018-11-01,2018,L7H9,Games and hobbies,China,84574491.0,5109490.0
2018-11-01,2018,L7H9,Games and hobbies,Hong Kong,2838033.0,213090.0
2018-11-01,2018,L7H9,Games and hobbies,Japan,1816902.0,21327.0
2018-11-01,2018,L7H9,Games and hobbies,South Korea,366466.0,5135.0
2018-11-01,2018,L7H9,Games and hobbies,Taiwan,643355.0,38917.0
2018-12-01,2018,L7H9,Games and hobbies,China,40129708.0,2132754.0
2018-12-01,2018,L7H9,Games and hobbies,Hong Kong,2635318.0,158505.0
2018-12-01,2018,L7H9,Games and hobbies,Japan,1634686.0,8112.0
2018-12-01,2018,L7H9,Games and hobbies,South Korea,412695.0,20714.0
2018-12-01,2018,L7H9,Games and hobbies,Taiwan,280815.0,20084.0
2019-01-01,2019,L7H9,Games and hobbies,China,29164651.0,1990212.0
2019-01-01,2019,L7H9,Games and hobbies,Hong Kong,2721175.0,175426.0
2019-01-01,2019,L7H9,Games and hobbies,Japan,1249795.0,12733.0
2019-01-01,2019,L7H9,Games and hobbies,South Korea,217631.0,8807.0
2019-01-01,2019,L7H9,Games and hobbies,Taiwan,998824.0,60469.0
2019-02-01,2019,L7H9,Games and hobbies,China,24606967.0,1700598.0
2019-02-01,2019,L7H9,Games and hobbies,Hong Kong,936594.0,103647.0
2019-02-01,2019,L7H9,Games and hobbies,Japan,1224640.0,7912.0
2019-02-01,2019,L7H9,Games and hobbies,South Korea,182609.0,11315.0
2019-02-01,2019,L7H9,Games and hobbies,Taiwan,691448.0,47099.0
2019-03-01,2019,L7H9,Games and hobbies,China,30337699.0,1347164.0
2019-03-01,2019,L7H9,Games and hobbies,Hong Kong,1440486.0,163330.0
2019-03-01,2019,L7H9,Games and hobbies,Japan,1681176.0,12437.0
2019-03-01,2019,L7H9,Games and hobbies,South Korea,531658.0,26857.0
2019-03-01,2019,L7H9,Games and hobbies,Taiwan,6745965.0,145329.0
2019-04-01,2019,L7H9,Games and hobbies,China,21389835.0,1178622.0
2019-04-01,2019,L7H9,Games and hobbies,Hong Kong,1264491.0,71012.0
2019-04-01,2019,L7H9,Games and hobbies,Japan,1690174.0,11883.0
2019-04-01,2019,L7H9,Games and hobbies,South Korea,383018.0,20328.0
2019-04-01,2019,L7H9,Games and hobbies,Taiwan,3576793.0,64561.0
2019-05-01,2019,L7H9,Games and hobbies,China,25762068.0,1676637.0
2019-05-01,2019,L7H9,Games and hobbies,Hong Kong,1464732.0,94556.0
2019-05-01,2019,L7H9,Games and hobbies,Japan,1382172.0,5660.0
2019-05-01,2019,L7H9,Games and hobbies,South Korea,730828.0,19415.0
2019-05-01,2019,L7H9,Games and hobbies,Taiwan,306469.0,17376.0
2019-06-01,2019,L7H9,Games and hobbies,China,28068572.0,1685918.0
2019-06-01,2019,L7H9,Games and hobbies,Hong Kong,1440885.0,188493.0
2019-06-01,2019,L7H9,Games and hobbies,Japan,846758.0,8334.0
2019-06-01,2019,L7H9,Games and hobbies,South Korea,872816.0,20991.0
2019-06-01,2019,L7H9,Games and hobbies,Taiwan,747857.0,62649.0
2019-07-01,2019,L7H9,Games and hobbies,China,36020340.0,2268038.0
2019-07-01,2019,L7H9,Games and hobbies,Hong Kong,2762747.0,189172.0
2019-07-01,2019,L7H9,Games and hobbies,Japan,973808.0,18876.0
2019-07-01,2019,L7H9,Games and hobbies,South Korea,538281.0,14975.0
2019-07-01,2019,L7H9,Games and hobbies,Taiwan,640992.0,35633.0
2019-08-01,2019,L7H9,Games and hobbies,China,53197107.0,2962735.0
2019-08-01,2019,L7H9,Games and hobbies,Hong Kong,4360961.0,286758.0
2019-08-01,2019,L7H9,Games and hobbies,Japan,1943983.0,5637.0
2019-08-01,2019,L7H9,Games and hobbies,South Korea,528054.0,6669.0
2019-08-01,2019,L7H9,Games and hobbies,Taiwan,506074.0,21996.0
2019-09-01,2019,L7H9,Games and hobbies,China,114706155.0,4191684.0
2019-09-01,2019,L7H9,Games and hobbies,Hong Kong,30965541.0,633517.0
2019-09-01,2019,L7H9,Games and hobbies,Japan,7224537.0,4560.0
2019-09-01,2019,L7H9,Games and hobbies,South Korea,788473.0,22554.0
2019-09-01,2019,L7H9,Games and hobbies,Taiwan,704929.0,105478.0
2019-10-01,2019,L7H9,Games and hobbies,China,119329950.0,5248702.0
2019-10-01,2019,L7H9,Games and hobbies,Hong Kong,20900608.0,486968.0
2019-10-01,2019,L7H9,Games and hobbies,Japan,3507894.0,5526.0
2019-10-01,2019,L7H9,Games and hobbies,South Korea,252259.0,5644.0
2019-10-01,2019,L7H9,Games and hobbies,Taiwan,1044333.0,87181.0
2019-11-01,2019,L7H9,Games and hobbies,China,77370136.0,4439692.0
2019-11-01,2019,L7H9,Games and hobbies,Hong Kong,5571677.0,340615.0
2019-11-01,2019,L7H9,Games and hobbies,Japan,3256622.0,19105.0
2019-11-01,2019,L7H9,Games and hobbies,South Korea,238720.0,22863.0
2019-11-01,2019,L7H9,Games and hobbies,Taiwan,357839.0,24092.0
2019-12-01,2019,L7H9,Games and hobbies,China,27077311.0,1762244.0
2019-12-01,2019,L7H9,Games and hobbies,Hong Kong,2965431.0,147695.0
2019-12-01,2019,L7H9,Games and hobbies,Japan,424467.0,6095.0
2019-12-01,2019,L7H9,Games and hobbies,South Korea,239395.0,20914.0
2019-12-01,2019,L7H9,Games and hobbies,Taiwan,164479.0,7845.0
2020-01-01,2020,L7H9,Games and hobbies,China,22816299.0,2120269.0
2020-01-01,2020,L7H9,Games and hobbies,Hong Kong,6701249.0,178420.0
2020-01-01,2020,L7H9,Games and hobbies,Japan,1850088.0,7021.0
2020-01-01,2020,L7H9,Games and hobbies,South Korea,1545855.0,18597.0
2020-01-01,2020,L7H9,Games and hobbies,Taiwan,422452.0,25754.0
2020-02-01,2020,L7H9,Games and hobbies,China,16973431.0,1482669.0
2020-02-01,2020,L7H9,Games and hobbies,Hong Kong,795087.0,90896.0
2020-02-01,2020,L7H9,Games and hobbies,Japan,1625738.0,1769.0
2020-02-01,2020,L7H9,Games and hobbies,South Korea,124237.0,2190.0
2020-02-01,2020,L7H9,Games and hobbies,Taiwan,558898.0,30003.0
2020-03-01,2020,L7H9,Games and hobbies,China,23072043.0,5021913.0
2020-03-01,2020,L7H9,Games and hobbies,Hong Kong,545042.0,72700.0
2020-03-01,2020,L7H9,Games and hobbies,Japan,2449326.0,5169.0
2020-03-01,2020,L7H9,Games and hobbies,South Korea,361635.0,18076.0
2020-03-01,2020,L7H9,Games and hobbies,Taiwan,154057.0,4670.0
2020-04-01,2020,L7H9,Games and hobbies,China,39244522.0,2098970.0
2020-04-01,2020,L7H9,Games and hobbies,Hong Kong,1625057.0,105680.0
2020-04-01,2020,L7H9,Games and hobbies,Japan,2171642.0,58400.0
2020-04-01,2020,L7H9,Games and hobbies,South Korea,144121.0,11726.0
2020-04-01,2020,L7H9,Games and hobbies,Taiwan,321265.0,10409.0
2020-05-01,2020,L7H9,Games and hobbies,China,24078115.0,1492787.0
2020-05-01,2020,L7H9,Games and hobbies,Hong Kong,1070412.0,97149.0
2020-05-01,2020,L7H9,Games and hobbies,Japan,1907466.0,12094.0
2020-05-01,2020,L7H9,Games and hobbies,South Korea,95705.0,5444.0
2020-05-01,2020,L7H9,Games and hobbies,Taiwan,195743.0,11027.0
2020-06-01,2020,L7H9,Games and hobbies,China,37175234.0,2110497.0
2020-06-01,2020,L7H9,Games and hobbies,Hong Kong,1603237.0,189032.0
2020-06-01,2020,L7H9,Games and hobbies,Japan,1189138.0,3114.0
2020-06-01,2020,L7H9,Games and hobbies,South Korea,95360.0,14868.0
2020-06-01,2020,L7H9,Games and hobbies,Taiwan,249660.0,14594.0
2020-07-01,2020,L7H9,Games and hobbies,China,46058752.0,2949634.0
2020-07-01,2020,L7H9,Games and hobbies,Hong Kong,3852937.0,234794.0
2020-07-01,2020,L7H9,Games and hobbies,Japan,1215403.0,3009.0
2020-07-01,2020,L7H9,Games and hobbies,South Korea,52319.0,10206.0
2020-07-01,2020,L7H9,Games and hobbies,Taiwan,236051.0,10037.0
2020-08-01,2020,L7H9,Games and hobbies,China,50932415.0,2759048.0
2020-08-01,2020,L7H9,Games and hobbies,Hong Kong,3931259.0,372696.0
2020-08-01,2020,L7H9,Games and hobbies,Japan,1341500.0,4963.0
2020-08-01,2020,L7H9,Games and hobbies,South Korea,25331.0,4305.0
2020-08-01,2020,L7H9,Games and hobbies,Taiwan,355140.0,36694.0
2020-09-01,2020,L7H9,Games and hobbies,China,117604224.0,4389048.0
2020-09-01,2020,L7H9,Games and hobbies,Hong Kong,30935261.0,722950.0
2020-09-01,2020,L7H9,Games and hobbies,Japan,10112215.0,11572.0
2020-09-01,2020,L7H9,Games and hobbies,South Korea,150627.0,12730.0
2020-09-01,2020,L7H9,Games and hobbies,Taiwan,120821.0,18616.0
2020-10-01,2020,L7H9,Games and hobbies,China,204306921.0,5538993.0
2020-10-01,2020,L7H9,Games and hobbies,Hong Kong,3389537.0,416566.0
2020-10-01,2020,L7H9,Games and hobbies,Japan,3645711.0,5735.0
2020-10-01,2020,L7H9,Games and hobbies,South Korea,153177.0,13948.0
2020-10-01,2020,L7H9,Games and hobbies,Taiwan,10398403.0,215209.0
2020-11-01,2020,L7H9,Games and hobbies,China,206928019.0,5866521.0
2020-11-01,2020,L7H9,Games and hobbies,Hong Kong,3045933.0,442548.0
2020-11-01,2020,L7H9,Games and hobbies,Japan,1165608.0,6785.0
2020-11-01,2020,L7H9,Games and hobbies,South Korea,142077.0,19856.0
2020-11-01,2020,L7H9,Games and hobbies,Taiwan,10272734.0,191278.0
2020-12-01,2020,L7H9,Games and hobbies,China,130997462.0,3914082.0
2020-12-01,2020,L7H9,Games and hobbies,Hong Kong,2812260.0,334063.0
2020-12-01,2020,L7H9,Games and hobbies,Japan,2160541.0,13564.0
2020-12-01,2020,L7H9,Games and hobbies,South Korea,148817.0,6525.0
2020-12-01,2020,L7H9,Games and hobbies,Taiwan,1874413.0,48337.0
2021-01-01,2021,L7H9,Games and hobbies,China,71137320.0,2542247.0
2021-01-01,2021,L7H9,Games and hobbies,Hong Kong,1730562.0,162123.0
2021-01-01,2021,L7H9,Games and hobbies,Japan,502770.0,18746.0
2021-01-01,2021,L7H9,Games and hobbies,South Korea,51201.0,5299.0
2021-01-01,2021,L7H9,Games and hobbies,Taiwan,283590.0,27995.0
2021-02-01,2021,L7H9,Games and hobbies,China,134001140.0,3652801.0
2021-02-01,2021,L7H9,Games and hobbies,Hong Kong,2284036.0,245562.0
2021-02-01,2021,L7H9,Games and hobbies,Japan,777990.0,12709.0
2021-02-01,2021,L7H9,Games and hobbies,South Korea,130375.0,3649.0
2021-02-01,2021,L7H9,Games and hobbies,Taiwan,582517.0,16443.0
2021-03-01,2021,L7H9,Games and hobbies,China,91276372.0,3086554.0
2021-03-01,2021,L7H9,Games and hobbies,Hong Kong,2426084.0,175481.0
2021-03-01,2021,L7H9,Games and hobbies,Japan,539375.0,10409.0
2021-03-01,2021,L7H9,Games and hobbies,South Korea,28704.0,702.0
2021-03-01,2021,L7H9,Games and hobbies,Taiwan,620542.0,103245.0
2021-04-01,2021,L7H9,Games and hobbies,China,32273252.0,1827473.0
2021-04-01,2021,L7H9,Games and hobbies,Hong Kong,1551653.0,169306.0
2021-04-01,2021,L7H9,Games and hobbies,Japan,305755.0,6833.0
2021-04-01,2021,L7H9,Games and hobbies,South Korea,96962.0,3088.0
2021-04-01,2021,L7H9,Games and hobbies,Taiwan,160774.0,6711.0
2021-05-01,2021,L7H9,Games and hobbies,China,86798709.0,2578739.0
2021-05-01,2021,L7H9,Games and hobbies,Hong Kong,4248402.0,199851.0
2021-05-01,2021,L7H9,Games and hobbies,Japan,130290.0,6004.0
2021-05-01,2021,L7H9,Games and hobbies,South Korea,40335.0,588.0
2021-05-01,2021,L7H9,Games and hobbies,Taiwan,380679.0,11925.0
2021-06-01,2021,L7H9,Games and hobbies,China,69400825.0,3016274.0
2021-06-01,2021,L7H9,Games and hobbies,Hong Kong,2134667.0,164571.0
2021-06-01,2021,L7H9,Games and hobbies,Japan,551549.0,12210.0
2021-06-01,2021,L7H9,Games and hobbies,South Korea,29886.0,902.0
2021-06-01,2021,L7H9,Games and hobbies,Taiwan,271842.0,15371.0
2021-07-01,2021,L7H9,Games and hobbies,China,62665327.0,2631009.0
2021-07-01,2021,L7H9,Games and hobbies,Hong Kong,2709535.0,347079.0
2021-07-01,2021,L7H9,Games and hobbies,Japan,1022898.0,24739.0
2021-07-01,2021,L7H9,Games and hobbies,South Korea,92677.0,2159.0
2021-07-01,2021,L7H9,Games and hobbies,Taiwan,283938.0,8259.0
2021-08-01,2021,L7H9,Games and hobbies,China,87964025.0,3615613.0
2021-08-01,2021,L7H9,Games and hobbies,Hong Kong,2361923.0,339422.0
2021-08-01,2021,L7H9,Games and hobbies,Japan,1790260.0,34378.0
2021-08-01,2021,L7H9,Games and hobbies,South Korea,180799.0,4600.0
2021-08-01,2021,L7H9,Games and hobbies,Taiwan,394915.0,52954.0
2021-09-01,2021,L7H9,Games and hobbies,China,107967369.0,4778385.0
2021-09-01,2021,L7H9,Games and hobbies,Hong Kong,2918697.0,365966.0
2021-09-01,2021,L7H9,Games and hobbies,Japan,3055475.0,35841.0
2021-09-01,2021,L7H9,Games and hobbies,South Korea,179354.0,3758.0
2021-09-01,2021,L7H9,Games and hobbies,Taiwan,654601.0,61565.0
2021-10-01,2021,L7H9,Games and hobbies,China,130445392.0,4779490.0
2021-10-01,2021,L7H9,Games and hobbies,Hong Kong,2555315.0,383225.0
2021-10-01,2021,L7H9,Games and hobbies,Japan,832425.0,13120.0
2021-10-01,2021,L7H9,Games and hobbies,South Korea,179070.0,9533.0
2021-10-01,2021,L7H9,Games and hobbies,Taiwan,457532.0,59612.0
2021-11-01,2021,L7H9,Games and hobbies,China,185970241.0,5779892.0
2021-11-01,2021,L7H9,Games and hobbies,Hong Kong,5085173.0,655274.0
2021-11-01,2021,L7H9,Games and hobbies,Japan,821413.0,14184.0
2021-11-01,2021,L7H9,Games and hobbies,South Korea,204324.0,5505.0
2021-11-01,2021,L7H9,Games and hobbies,Taiwan,384894.0,32351.0
2021-12-01,2021,L7H9,Games and hobbies,China,154718991.0,4484914.0
2021-12-01,2021,L7H9,Games and hobbies,Hong Kong,4226568.0,344182.0
2021-12-01,2021,L7H9,Games and hobbies,Japan,912924.0,19208.0
2021-12-01,2021,L7H9,Games and hobbies,South Korea,450421.0,8239.0
2021-12-01,2021,L7H9,Games and hobbies,Taiwan,819702.0,54209.0
2022-01-01,2022,L7H9,Games and hobbies,China,58099157.0,3389156.0
2022-01-01,2022,L7H9,Games and hobbies,Hong Kong,2049399.0,246364.0
2022-01-01,2022,L7H9,Games and hobbies,Japan,306963.0,11631.0
2022-01-01,2022,L7H9,Games and hobbies,South Korea,281530.0,14700.0
2022-01-01,2022,L7H9,Games and hobbies,Taiwan,746187.0,42687.0
2022-02-01,2022,L7H9,Games and hobbies,China,48380557.0,2561973.0
2022-02-01,2022,L7H9,Games and hobbies,Hong Kong,1952183.0,141813.0
2022-02-01,2022,L7H9,Games and hobbies,Japan,556248.0,6863.0
2022-02-01,2022,L7H9,Games and hobbies,South Korea,317325.0,10859.0
2022-02-01,2022,L7H9,Games and hobbies,Taiwan,573439.0,47603.0
2022-03-01,2022,L7H9,Games and hobbies,China,79872173.0,3350901.0
2022-03-01,2022,L7H9,Games and hobbies,Hong Kong,2120657.0,257609.0
2022-03-01,2022,L7H9,Games and hobbies,Japan,260628.0,3235.0
2022-03-01,2022,L7H9,Games and hobbies,South Korea,209037.0,11353.0
2022-03-01,2022,L7H9,Games and hobbies,Taiwan,457210.0,29334.0
2022-04-01,2022,L7H9,Games and hobbies,China,47941151.0,1709140.0
2022-04-01,2022,L7H9,Games and hobbies,Hong Kong,1974080.0,190370.0
2022-04-01,2022,L7H9,Games and hobbies,Japan,141426.0,2179.0
2022-04-01,2022,L7H9,Games and hobbies,South Korea,669700.0,22645.0
2022-04-01,2022,L7H9,Games and hobbies,Taiwan,353432.0,24480.0
2022-05-01,2022,L7H9,Games and hobbies,China,78635481.0,2315861.0
2022-05-01,2022,L7H9,Games and hobbies,Hong Kong,1618109.0,174120.0
2022-05-01,2022,L7H9,Games and hobbies,Japan,999438.0,17258.0
2022-05-01,2022,L7H9,Games and hobbies,South Korea,557390.0,23778.0
2022-05-01,2022,L7H9,Games and hobbies,Taiwan,633840.0,45591.0
2022-06-01,2022,L7H9,Games and hobbies,China,112406643.0,3324129.0
2022-06-01,2022,L7H9,Games and hobbies,Hong Kong,2358923.0,302748.0
2022-06-01,2022,L7H9,Games and hobbies,Japan,377853.0,4357.0
2022-06-01,2022,L7H9,Games and hobbies,South Korea,394543.0,15000.0
2022-06-01,2022,L7H9,Games and hobbies,Taiwan,538029.0,42704.0
2022-07-01,2022,L7H9,Games and hobbies,China,77452851.0,3546703.0
2022-07-01,2022,L7H9,Games and hobbies,Hong Kong,2212464.0,240996.0
2022-07-01,2022,L7H9,Games and hobbies,Japan,448253.0,6459.0
2022-07-01,2022,L7H9,Games and hobbies,South Korea,565480.0,89005.0
2022-07-01,2022,L7H9,Games and hobbies,Taiwan,288858.0,28490.0
2022-08-01,2022,L7H9,Games and hobbies,China,132148058.0,4315350.0
2022-08-01,2022,L7H9,Games and hobbies,Hong Kong,2478187.0,126841.0
2022-08-01,2022,L7H9,Games and hobbies,Japan,412336.0,7755.0
2022-08-01,2022,L7H9,Games and hobbies,South Korea,306297.0,11662.0
2022-08-01,2022,L7H9,Games and hobbies,Taiwan,862919.0,51810.0
2022-09-01,2022,L7H9,Games and hobbies,China,142117549.0,4405807.0
2022-09-01,2022,L7H9,Games and hobbies,Hong Kong,8803172.0,255062.0
2022-09-01,2022,L7H9,Games and hobbies,Japan,1835882.0,3491.0
2022-09-01,2022,L7H9,Games and hobbies,South Korea,318176.0,8328.0
2022-09-01,2022,L7H9,Games and hobbies,Taiwan,654396.0,55972.0
2022-10-01,2022,L7H9,Games and hobbies,China,160708532.0,4778369.0
2022-10-01,2022,L7H9,Games and hobbies,Hong Kong,5675568.0,217317.0
2022-10-01,2022,L7H9,Games and hobbies,Japan,527987.0,8119.0
2022-10-01,2022,L7H9,Games and hobbies,South Korea,580393.0,15352.0
2022-10-01,2022,L7H9,Games and hobbies,Taiwan,477031.0,19778.0
2022-11-01,2022,L7H9,Games and hobbies,China,182473974.0,4699535.0
2022-11-01,2022,L7H9,Games and hobbies,Hong Kong,2752524.0,96605.0
2022-11-01,2022,L7H9,Games and hobbies,Japan,724020.0,17356.0
2022-11-01,2022,L7H9,Games and hobbies,South Korea,605811.0,26220.0
2022-11-01,2022,L7H9,Games and hobbies,Taiwan,794613.0,30578.0
2022-12-01,2022,L7H9,Games and hobbies,China,108497309.0,2538282.0
2022-12-01,2022,L7H9,Games and hobbies,Hong Kong,4375472.0,78884.0
2022-12-01,2022,L7H9,Games and hobbies,Japan,469098.0,4812.0
2022-12-01,2022,L7H9,Games and hobbies,South Korea,110630.0,2003.0
2022-12-01,2022,L7H9,Games and hobbies,Taiwan,629398.0,21052.0
2023-01-01,2023,L7H9,Games and hobbies,China,270551640.0,3746004.0
2023-01-01,2023,L7H9,Games and hobbies,Hong Kong,20268218.0,190921.0
2023-01-01,2023,L7H9,Games and hobbies,Japan,248539.0,4439.0
2023-01-01,2023,L7H9,Games and hobbies,South Korea,367744.0,12507.0
2023-01-01,2023,L7H9,Games and hobbies,Taiwan,480105.0,16013.0
2023-02-01,2023,L7H9,Games and hobbies,China,125672290.0,2686818.0
2023-02-01,2023,L7H9,Games and hobbies,Hong Kong,13593369.0,150606.0
2023-02-01,2023,L7H9,Games and hobbies,Japan,424986.0,7129.0
2023-02-01,2023,L7H9,Games and hobbies,South Korea,640258.0,23007.0
2023-02-01,2023,L7H9,Games and hobbies,Taiwan,774186.0,14874.0
2023-03-01,2023,L7H9,Games and hobbies,China,89286318.0,2021131.0
2023-03-01,2023,L7H9,Games and hobbies,Hong Kong,1401492.0,42830.0
2023-03-01,2023,L7H9,Games and hobbies,Japan,1198219.0,47023.0
2023-03-01,2023,L7H9,Games and hobbies,South Korea,602420.0,19643.0
2023-03-01,2023,L7H9,Games and hobbies,Taiwan,466026.0,11082.0
2023-04-01,2023,L7H9,Games and hobbies,China,124805515.0,2315186.0
2023-04-01,2023,L7H9,Games and hobbies,Hong Kong,17868232.0,168470.0
2023-04-01,2023,L7H9,Games and hobbies,Japan,631732.0,3960.0
2023-04-01,2023,L7H9,Games and hobbies,South Korea,684140.0,18059.0
2023-04-01,2023,L7H9,Games and hobbies,Taiwan,543747.0,44754.0
2023-05-01,2023,L7H9,Games and hobbies,China,118488784.0,2744513.0
2023-05-01,2023,L7H9,Games and hobbies,Hong Kong,3742319.0,133782.0
2023-05-01,2023,L7H9,Games and hobbies,Japan,929808.0,16158.0
2023-05-01,2023,L7H9,Games and hobbies,South Korea,406525.0,5381.0
2023-05-01,2023,L7H9,Games and hobbies,Taiwan,291099.0,2673.0
2023-06-01,2023,L7H9,Games and hobbies,China,117804916.0,2979132.0
2023-06-01,2023,L7H9,Games and hobbies,Hong Kong,2220207.0,249513.0
2023-06-01,2023,L7H9,Games and hobbies,Japan,1135812.0,10953.0
2023-06-01,2023,L7H9,Games and hobbies,South Korea,385358.0,12497.0
2023-06-01,2023,L7H9,Games and hobbies,Taiwan,441832.0,22618.0
2023-07-01,2023,L7H9,Games and hobbies,China,56378251.0,2038662.0
2023-07-01,2023,L7H9,Games and hobbies,Hong Kong,11547779.0,208167.0
2023-07-01,2023,L7H9,Games and hobbies,Japan,950364.0,9683.0
2023-07-01,2023,L7H9,Games and hobbies,South Korea,398921.0,11897.0
2023-07-01,2023,L7H9,Games and hobbies,Taiwan,416778.0,19597.0
