target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,1,expanding_ar1,ex_pandemic,m2_tech,m1_controls,101,1.3087618643888204,1.9804668736774464,-0.27695087923068135,1.2693148309528153,1.9864238748421188,1.0310774226173613,0.9970011429886052,0.6138613861386139,0.12196416551064393,0.9029273981285292,1.1406550657407712,0.12700674621377406,0.2116779103562901
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,1,expanding_ar1,ex_pandemic,m2_tech,m0_ar,101,1.3087618643888204,1.9804668736774464,-0.27695087923068135,1.2589951381033944,1.9843848228811787,1.0395289265059409,0.9980256101747222,0.6138613861386139,0.0882254293919487,0.9296975063879265,1.1678539061583977,0.12143284982667132,0.14086468440424085
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,2,expanding_ar1,full,m1_controls,m0_ar,135,2.292549544076867,3.1364857245498006,0.10555020942841474,2.054754757946865,2.9822723663353967,1.1157290354045022,1.051710018157698,0.5777777777777777,-1.4103685496556606,0.15843088694021223,-0.21739408570182298,0.5860493800392208,0.6922654278618504
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,2,expanding_ar1,full,m2_tech,m1_controls,135,2.3031019430632043,3.1873845097527673,-0.2646585235234567,2.292549544076867,3.1364857245498006,1.0046029098972369,1.0162279664799918,0.6074074074074074,-0.4182881385963018,0.6757364609003578,0.6297006900428247,0.2644452155037421,0.44074202583957023
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,2,expanding_ar1,full,m2_tech,m0_ar,135,2.3031019430632043,3.1873845097527673,-0.2646585235234567,2.054754757946865,2.9822723663353967,1.1208646356242002,1.0687771330790325,0.6074074074074074,-1.5022600293385024,0.1330299670941968,-0.08726745701872167,0.5347705395780348,0.7424198922247992
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,2,expanding_ar1,pandemic_2020_2022,m1_controls,m0_ar,36,2.86569959573961,3.7146792189558235,0.5732035067791611,2.478921366242274,3.3826452615820473,1.1560268247167687,1.0981580779825804,0.4166666666666667,-2.3170566257279197,0.02050064735195093,-1.7055946688166521,0.9559582136692261,0.9559582136692261
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,2,expanding_ar1,pandemic_2020_2022,m2_tech,m1_controls,36,3.179704395933472,4.086613421967242,0.22587370036526933,2.86569959573961,3.7146792189558235,1.1095735228705368,1.1001255239250423,0.4166666666666667,-2.102662531222467,0.03549527957347931,-1.7425727743812147,0.9592958654185392,0.9592958654185392
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,2,expanding_ar1,pandemic_2020_2022,m2_tech,m0_ar,36,3.179704395933472,4.086613421967242,0.22587370036526933,2.478921366242274,3.3826452615820473,1.2826967564338254,1.2081117308931035,0.4166666666666667,-2.5039924501125794,0.012280065459717835,-1.400376361263309,0.9192996775396287,0.9557877479525361
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,2,expanding_ar1,post_2022,m1_controls,m0_ar,41,1.6364111868422562,2.2283167863917064,-0.5610870723181434,1.7321534695535057,2.3628057499204966,0.9447264434738979,0.9430808209547842,0.7804878048780488,1.5232122070919254,0.1277056230385538,1.950899202862736,0.025534518752686322,0.0319181484408579
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,2,expanding_ar1,post_2022,m2_tech,m1_controls,41,1.6587991620948643,2.2345109954351607,-0.5189539707055713,1.6364111868422562,2.2283167863917064,1.0136811428769377,1.0027797703994703,0.7560975609756098,-0.9206267868773178,0.35724531201979026,-0.7323838502556147,0.768032843424414,0.768032843424414
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,2,expanding_ar1,post_2022,m2_tech,m0_ar,41,1.6587991620948643,2.2345109954351607,-0.5189539707055713,1.7321534695535057,2.3628057499204966,0.9576513809266856,0.9457023691051823,0.7560975609756098,1.4161634785272557,0.15672764606710085,1.9232582858127034,0.027223810275084352,0.04537301712514059
