target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,rmse_ratio_lower_90,rmse_ratio_upper_90,rmse_ratio_bootstrap_block,rmse_ratio_bootstrap_draws,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,post_2022,m4_asia_ols,m0_controls,34,1.3525104653285074,1.7930141449347552,-0.17884837438594267,1.1604378083577918,1.7359347813131927,1.165517406953958,1.0328810530418564,0.9342541301838415,1.3474341344789185,12,2000,0.5882352941176471,-0.40427797254446124,0.6860083216343648,1.1478305322911755,0.1255192651579979,0.1255192651579979
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,post_2022,m1_oecd_weighted,m0_controls,34,1.185483056918001,1.6976947016633985,-0.5021196315156634,1.1604378083577918,1.7359347813131927,1.021582585796349,0.9779714767735304,0.9412588183653495,1.0824481034801783,12,2000,0.6764705882352942,0.7277984118056248,0.4667369968909403,1.6884794686500513,0.04565961346317843,0.04565961346317843
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,post_2022,m2_asia_factor,m0_controls,34,1.21728565867071,1.7299016022380362,-0.5358375837511112,1.1604378083577918,1.7359347813131927,1.048988278306243,0.9965245358638459,0.965552049087482,1.1205296374560476,12,2000,0.5588235294117647,0.1447489688352082,0.8849090747252615,0.8860595493432002,0.1877927194836592,0.1877927194836592
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,post_2022,m3_asia_ridge,m0_controls,34,1.2842356025967898,1.7483109115088553,-0.18880764795888225,1.1604378083577918,1.7359347813131927,1.1066819723964285,1.0071293750945531,0.941012447462323,1.2190597552709108,12,2000,0.5588235294117647,-0.11152288684545711,0.9112017177240123,1.0020070412681266,0.15817009605635055,0.15817009605635055
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,post_2022,m3_asia_ridge,m0_ridge_controls,34,1.2842356025967898,1.7483109115088553,-0.18880764795888225,1.2127350767753542,1.7043906173635974,1.058958075172984,1.0257689133569599,0.9752097682087592,1.1831066627409608,12,2000,0.5588235294117647,-0.5616965672817376,0.5743227735473357,1.3957731243825497,0.08139141298546922,0.08139141298546922
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,post_2022,m2_asia_factor,m1_oecd_weighted,34,1.21728565867071,1.7299016022380362,-0.5358375837511112,1.185483056918001,1.6976947016633985,1.026826702893071,1.018970961353111,1.0000827111868116,1.075780748951775,12,2000,0.5588235294117647,-0.9175570420891761,0.35885081652395234,-0.03929299294034731,0.5156716034363003,0.5156716034363003
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,ex_pandemic,m0_ridge_controls,m0_controls,76,1.470507785542557,2.0720933708076026,-0.22095281004330627,1.3965670144558593,2.043106842941595,1.0529446638230298,1.0141874752982931,0.9783545581633792,1.0602132270467428,12,2000,0.5131578947368421,-0.585874586412299,0.5579597965093945,0.6307369288677912,0.2641062743555317,0.2641062743555317
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,ex_pandemic,m4_asia_ols,m0_controls,76,1.7682519979964668,2.249475760640822,-0.63434037518992,1.3965670144558593,2.043106842941595,1.2661418891419445,1.10100740370587,0.9814725745565755,1.2738905856452858,12,2000,0.5789473684210527,-0.7513017688151391,0.45247106494506373,2.6865730855192007,0.003609457666865669,0.003609457666865669
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,ex_pandemic,m1_oecd_weighted,m0_controls,76,1.5255179463786035,2.0346535295867363,-0.17037896342154832,1.3965670144558593,2.043106842941595,1.0923342242713552,0.995862520169191,0.9309959405098392,1.0953735470025459,12,2000,0.5394736842105263,0.08253530080226325,0.9342210481010953,2.2035719437541594,0.013777231103295763,0.013777231103295763
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,ex_pandemic,m2_asia_factor,m0_controls,76,1.556525755579213,2.0319625452829095,-0.2840114697040918,1.3965670144558593,2.043106842941595,1.1145371038178773,0.9945454161160557,0.914883777738692,1.104895914712623,12,2000,0.5131578947368421,0.09556294130804842,0.9238676990012653,1.9897300099596897,0.02331034250069931,0.02331034250069931
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,ex_pandemic,m3_asia_ridge,m0_controls,76,1.515865032642858,2.024722781090402,-0.5768782913068896,1.3965670144558593,2.043106842941595,1.085422337025109,0.9910019087280211,0.9179456865984001,1.0918695765726074,12,2000,0.5657894736842105,0.07594561702390669,0.9394623644924712,2.2639232949470838,0.011789416459917388,0.011789416459917388
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,ex_pandemic,m3_asia_ridge,m0_ridge_controls,76,1.515865032642858,2.024722781090402,-0.5768782913068896,1.470507785542557,2.0720933708076026,1.0308446154085245,0.9771387764737948,0.8873972743320113,1.0882533503047418,12,2000,0.5657894736842105,0.21102110283935904,0.8328708044351079,2.333641260784132,0.009807257089346351,0.009807257089346351
