date,historical_targeted_hardware_index,historical_targeted_hardware_1m_pct,historical_targeted_hardware_3m_annualised_pct,historical_targeted_hardware_12m_pct,historical_ex_games_index,historical_ex_games_1m_pct,historical_ex_games_3m_annualised_pct,historical_ex_games_12m_pct
2017-11-01,94.97541154792054,-1.0327262415451677,-6.254879497153254,1.9237856312627422,95.39518545724519,-0.9274388101076725,-5.382806132314732,2.477432604207541
2017-12-01,92.23136181293114,-2.8892212102759607,-14.938973878064976,-0.024677045412724308,92.6316696825786,-2.89691325764565,-14.503897816692202,0.48252564914506024
2018-01-01,91.96901773294881,-0.28444129504932025,-15.649456811064654,-0.7430514103617614,92.38312997676992,-0.268309646863063,-15.261958190064028,-0.26700754913167035
2018-02-01,91.6159439498664,-0.3839051365185031,-13.415629044889654,-4.2295980399906,92.06910148952733,-0.3399197313638913,-13.233956785119915,-3.71394132721633
2018-03-01,91.57101897514592,-0.049036196958329725,-2.833244110251576,-4.187950905904292,92.00301000218919,-0.07178465551296309,-2.6871537092359787,-3.768655676304644
2018-04-01,91.77457398124244,0.22229195260103918,-0.8430142091805704,-2.922164921178483,92.18840239713285,0.20150687998061745,-0.8404684559041531,-2.6198970188389015
2018-05-01,92.2443633320351,0.51189488592851,2.7720710125089587,-5.314859789788773,92.69210351602204,0.5463823060077866,2.7342683803711187,-4.935538950205398
2018-06-01,90.26913286881867,-2.14130207187464,-5.566759074984484,-6.771685523634796,90.6469021839171,-2.2064461313594186,-5.766846913698109,-6.4332886113402825
2018-07-01,89.80660785720482,-0.5123844628994068,-8.305420755849092,-6.1548641963222295,90.21983507920488,-0.47113259738951196,-8.271781229070962,-5.8643700347700385
2018-08-01,91.48556310218676,1.8695230618792857,-3.2500138985750215,-5.217414928004327,91.77821661975955,1.7273158825734214,-3.8858109337150393,-5.11322770440098
2018-09-01,91.87862092964242,0.42963918472758156,7.324973346447239,-4.331602094399667,92.14616605631257,0.4009115126712981,6.781794033301591,-4.345731083778825
2018-10-01,91.78848374458846,-0.09810463429026361,9.123833046103913,-4.353602152692537,92.07405237653165,-0.07826009791535027,8.477811706441774,-4.376597787907821
2018-11-01,92.41873504251957,0.6866343927031782,4.142936093502936,-2.6919351690421256,92.6951968632742,0.6746140424040536,4.056800097515523,-2.8303195607089493
2018-12-01,91.37726345434602,-1.1269052618978148,-2.1648941372455544,-0.926038976110366,91.66813843636547,-1.1079953025221467,-2.0589925122300734,-1.0401747582817755
2019-01-01,89.7243382732026,-1.8089020382726306,-8.696321924861882,-2.4406909142643096,90.05148618120995,-1.7635923263324083,-8.50138769497002,-2.5238848219867327
2019-02-01,90.56278998456186,0.9344752243323873,-7.794018727414997,-1.1495313150742037,90.84709091493676,0.8834998371107572,-7.739633510017763,-1.327275442923237
2019-03-01,90.03815685926453,-0.5793031833347451,-5.734279036487367,-1.6739598762108732,90.28784765625653,-0.6155874151257845,-5.888314227546553,-1.8642459044457826
2019-04-01,89.00795987453718,-1.144178224724901,-3.1556405317503367,-3.0145758097125275,89.2536147657936,-1.1454840460927374,-3.4972437714803184,-3.183467285501551
2019-05-01,89.80839490010636,0.8992847681234872,-3.290627722912487,-2.6407775434043934,90.00147616936202,0.837906011460543,-3.6715814166412786,-2.9027578883188743
2019-06-01,88.77601532792266,-1.1495357124821304,-5.490338527960404,-1.654073206913198,88.98233082149042,-1.1323651469380414,-5.659557339332744,-1.8363245983292087
2019-07-01,87.92480968883612,-0.958823884967519,-4.779521264596154,-2.0953894298744946,88.15177291518104,-0.9333964379687698,-4.847336612683817,-2.292247777008538
2019-08-01,88.18935348521273,0.3008750286896511,-7.018425268426176,-3.602983361748835,88.36895505140389,0.24637296453675628,-7.060496570819419,-3.714674019522901
2019-09-01,87.33631748487088,-0.9672777570422841,-6.330778200225618,-4.943808906589808,87.5228084678042,-0.9575156604573309,-6.401288564243113,-5.017417203970198
2019-10-01,88.15856242142614,0.9414696660386523,1.0676693077518173,-3.954658770988062,88.3800251829415,0.9794209419738076,1.0397536671962415,-4.012017607831186
2019-11-01,87.19636457849374,-1.09144003316749,-4.428395111115979,-5.650770335282285,87.45405637669604,-1.0477127657847474,-4.077397255667026,-5.654166196236532
2019-12-01,83.54702901716416,-4.185192328797682,-16.25776671306086,-8.569127747072447,83.86023983468142,-4.109376615459393,-15.71710970474286,-8.517570810172126
2020-01-01,84.66681339170167,1.3403042426648692,-14.926390480832374,-5.636736897519635,84.85153535509859,1.1820804738590818,-15.03846767086272,-5.7744197754244
2020-02-01,84.41320744890997,-0.2995340590160378,-12.168945751491012,-6.790407557784162,84.61427904874739,-0.2796134511394488,-12.369598584739594,-6.860772098938606
2020-03-01,85.34275188173153,1.1011836428371113,8.87859988910964,-5.214905703669858,85.53705843768343,1.0905717088299127,8.241261180598624,-5.261825751634131
2020-04-01,84.9649978397802,-0.4426316630553817,1.4162025593468686,-4.542247727569326,85.01440931279949,-0.6110206902481985,0.7700203250202042,-4.74961766435793
2020-05-01,85.81991329086604,1.0061972257069618,6.834291870057796,-4.441101094921807,85.76363055866857,0.8812873628427198,5.545080571653727,-4.708640114656348
2020-06-01,86.04297178672303,0.2599146134079522,3.32253116561696,-3.078583253713585,86.14144806216177,0.44053347675707677,2.856425637276394,-3.192636934885207
2020-07-01,86.83619156153797,0.9218879338350972,9.10455173181257,-1.2381239506241148,86.751621170129,0.7083385776460505,8.42769639364409,-1.5883421271620457
2020-08-01,86.89942380632367,0.0728178466243401,5.127249460880923,-1.4626818634126404,86.94462084377346,0.22247385240901085,5.6229376546837795,-1.611803836315473
2020-09-01,88.91130270594748,2.3151809430955073,14.016127575424008,1.8033565719661082,88.96374104195908,2.3223060594095513,13.763639299852048,1.646350933408347
2020-10-01,88.31237025855584,-0.6736291440610831,6.97519640975246,0.17446727000203222,88.37980124841313,-0.6563795392445781,7.721324485382475,-0.00025337685511939156
2020-11-01,87.62344487346803,-0.7801006620825834,3.374567531607453,0.48979140017910705,87.6444184348379,-0.8320711329823594,3.258588186663225,0.217670930347591
2020-12-01,86.63726846794863,-1.1254709363954896,-9.844731510923133,3.698802323837991,86.63999415597951,-1.1460219564411456,-10.04578702429163,3.3147464481117384
2021-01-01,87.2922599235285,0.7560158199380274,-4.541021217345187,3.100915726780107,87.18149582096083,0.6250019638810889,-5.3141281529497375,2.7459261121339784
2021-02-01,88.94261003192973,1.8906030269430607,6.159334146207862,5.365751071313252,88.75016081230469,1.7993095628518807,5.142800455200147,4.887924130600418
2021-03-01,88.3069080987352,-0.7147327169354623,7.93435762518222,3.473237213057545,88.1533842325869,-0.6724230967647404,7.172238345886961,3.0587044290394383
2021-04-01,87.03868688953071,-1.4361517535938506,-1.1568965025822275,2.4406392072896965,86.92899084288666,-1.3889352069226923,-1.1535020904543059,2.2520670855251446
2021-05-01,87.76379280293612,0.8330846194011698,-5.197005608244876,2.2650681380692816,87.7716444652467,0.96935856978142,-4.337803960464715,2.3413350082054807
2021-06-01,88.5800102343439,0.9300161323252176,1.242809508582976,2.948571388154164,88.62870337709742,0.9764644573682091,2.17428898968961,2.8874082928589617
2021-07-01,87.73869603789501,-0.9497788431307996,3.2560199798380873,1.0393183534741501,87.75389199164674,-0.9870519957045243,3.8501185070271227,1.1553338231595545
2021-08-01,88.30248965612736,0.6425826273835256,2.477910169210551,1.6145859067268065,88.31203606157325,0.6360334080449004,2.485553195617096,1.5727427465085375
2021-09-01,89.59529965622623,1.4640697053202034,4.664162050525911,0.7693025852302471,89.57632026732803,1.431610301537245,4.345875923512987,0.6885717913773792
2021-10-01,88.69214595968002,-1.0080369171279968,4.41813917509235,0.43003681139153205,88.62292578102087,-1.0643376323808407,4.0204639303054845,0.27509060800485763
2021-11-01,88.16963589205152,-0.5891277767323788,-0.6004552825367049,0.623338901331949,88.08704625547635,-0.6046737013271519,-1.0151797026533016,0.5050268214940923
2021-12-01,86.75700472077898,-1.602174214490415,-12.082102602665202,0.13820409501328346,86.76443600853978,-1.5014809817786912,-11.977414591845415,0.14363095677987214
2022-01-01,87.501290703968,0.857897279400599,-5.263532978436702,0.2394608418004207,87.44837593631615,0.7882721991174568,-5.19687382328039,0.3061201380432754
2022-02-01,86.9652036980517,-0.6126618265894779,-5.353210942226694,-2.22323848284659,86.98348182591351,-0.5316212055684111,-4.917856926547037,-1.9906206030741447
2022-03-01,86.26206406585962,-0.8085298513568984,-2.262509436042903,-2.315610496281062,86.26387628839326,-0.8272898743699963,-2.287778956419073,-2.1434321105679777
2022-04-01,84.43066076831866,-2.123069181538151,-13.315207139538487,-2.9963987445285722,84.4288354870946,-2.1272412975784194,-13.112719692738073,-2.876089244278446
2022-05-01,84.20920668055881,-0.26229107500121973,-12.08636655364791,-4.050173777651955,84.24952907227878,-0.21237580002301248,-11.991873391640418,-4.012816911915673
2022-06-01,85.178565820735,1.1511320179673268,-4.930346488520776,-3.839968413426653,85.13736250682163,1.0538141213598529,-5.122137879488731,-3.9392891210659253
2022-07-01,84.12493064461206,-1.2369721959634705,-1.4405833925509648,-4.118781742233935,84.0974270015634,-1.2214795885589047,-1.5608992756735995,-4.166726862019288
2022-08-01,84.7694048212714,0.7660917776942,2.687653937744261,-4.001115765381824,84.63529551073464,0.6395778424484133,1.8441602854615935,-4.163351582422026
2022-09-01,85.24324299055527,0.5589730991776065,0.3040712028503867,-4.8574609185634054,85.12315497393938,0.5764255447573419,-0.06673439945815707,-4.9713643964150345
2022-10-01,86.35821747283515,1.3079916286190763,11.049293793624315,-2.6314939858438913,86.22571621065256,1.295254196171114,10.513773289281048,-2.704954219511535
2022-11-01,84.93346436246871,-1.6498176456856695,0.7763953441168647,-3.67039230324705,84.96397153573511,-1.4633043717896865,1.5624477927672187,-3.5454415291477415
2022-12-01,83.8901947892167,-1.228337476968655,-6.199542481898545,-3.304413218032254,83.95009118094409,-1.193306217288348,-5.399410746255517,-3.243661754821625
2023-01-01,84.3588023405116,0.5585963323512688,-8.944340636723592,-3.59136229668654,84.3804478549612,0.5126339566320803,-8.289288494592661,-3.5082733652928577
2023-02-01,85.96320179804555,1.9018755755420003,4.938529922356061,-1.1521871477299772,85.96029896716935,1.872295244182287,4.773740797984094,-1.1762955876978287
2023-03-01,87.11732194637645,1.3425746414637896,16.29826999309243,0.9914646603677912,87.10507078400903,1.3317448061423098,15.901501783530737,0.9751410808430672
2023-04-01,87.27360367810185,0.17939225889151977,14.553935788927852,3.3671925387204427,87.26086806487811,0.17886132169664393,14.369655149338012,3.3543428159877875
2023-05-01,87.90495520174662,0.7234163561910867,9.346049201122009,4.388770143871978,87.88700483959771,0.717545892683602,9.27152075922657,4.317502788885963
2023-06-01,89.76975142603658,2.1213778222287427,12.746228950064765,5.390071505740179,89.71501503206123,2.0799550465962824,12.534784834255476,5.376784516754096
2023-07-01,85.16743285748599,-5.126803288903547,-9.309334086630905,1.239230992389162,85.14244718810589,-5.096769857666805,-9.36281714267576,1.2426303916801773
2023-08-01,86.65287782377145,1.7441466960394392,-5.576839105394948,2.221878290252466,86.59809831234098,1.7096655925558535,-5.738409434084768,2.319130322357532
2023-09-01,85.94935783178539,-0.8118830091446316,-15.9668865833131,0.8283528599543732,85.88550847649626,-0.8228700742071271,-16.011654166674738,0.8955888709602844
2023-10-01,86.8574825115957,1.0565811109230605,8.17694762747465,0.5781326356320449,86.78566256066497,1.0480861092125426,7.946215042961735,0.6493959976446417
2023-11-01,85.20305281645834,-1.9047635820166664,-6.526466425147881,0.31741134782765634,85.13698956396584,-1.899706642841703,-6.580026919459669,0.2036369358722423
2023-12-01,83.32444441471839,-2.20486043591277,-11.667776739715553,-0.674393921625549,83.30494962318568,-2.15187305795409,-11.487693169363444,-0.7684822597367802
2024-01-01,84.87474592872839,1.8605602772385987,-8.823062939848892,0.6116061085530866,84.87755848540948,1.8877736188992467,-8.508745935679585,0.5891301161410567
2024-02-01,82.39652887540127,-2.9198521023063084,-12.538878280525944,-4.1490694251052895,82.42544156817476,-2.889005010265744,-12.143889687971932,-4.112197655739481
2024-03-01,85.26848380320895,3.4855290228919644,9.664094337550576,-2.1222394144594148,85.26799043310851,3.4486304360076048,9.764243062121425,-2.109039501794163
2024-04-01,81.93208104756621,-3.9128205484957546,-13.163563149506817,-6.120433218544752,82.00447983074108,-3.8273572366263386,-12.867776167309696,-6.023763401286509
2024-05-01,84.15729763063639,2.715928308690607,8.825697561588864,-4.263306388711707,84.21448293556578,2.6949785053038466,8.968761851622297,-4.178685928294668
2024-06-01,82.80193523445149,-1.6105108342874153,-11.078294046297533,-7.761875332055512,82.87026452831547,-1.5961843621112082,-10.78234801016742,-7.6294369468696726
2024-07-01,81.00944787347326,-2.1647892116323675,-4.428864691218193,-4.882130228077264,81.17688057977304,-2.0434156427289185,-3.9761485337449276,-4.657567099958603
2024-08-01,82.58956971630622,1.9505401953867185,-7.245777743578663,-4.6891784895233375,82.62303587743963,1.7814866589329625,-7.347434724192848,-4.590242178949633
2024-09-01,83.24076783112434,0.7884750060509926,2.1368269537114015,-3.1513789852416707,83.34379619266153,0.8723478961618403,2.3053184855913234,-2.9594192651607787
2024-10-01,81.32703307502074,-2.2990354437697147,1.57738467469819,-6.367268860039365,81.46805212357991,-2.2506103090691454,1.4424889760758397,-6.12729139835505
2024-11-01,78.99602140692213,-2.866219976263429,-16.301040065923445,-7.284987103580898,79.13583750702804,-2.8627352143071993,-15.84339296393984,-7.048818718717975
2024-12-01,80.00606333516447,1.2785984790796512,-14.661049757180278,-3.982482094975437,80.12077320270991,1.2446139785838417,-14.594190217102376,-3.8223136018673443
2025-01-01,82.25453178537288,2.8103725598759066,4.640455795918297,-3.0871540346710136,82.3234554331568,2.749202413304186,4.266557333071441,-3.009161782960257
2025-02-01,82.83229869825198,0.7024134723502717,20.88654895824613,0.5288691511625032,82.84665904723799,0.6355462259550304,20.11774919284244,0.5110284774329621
2025-03-01,81.67964219849554,-1.391554403138584,8.633481957249444,-4.208872310895185,81.7664161608507,-1.3039063962390518,8.47241884280836,-4.1065518894862985
2025-04-01,80.61801304201428,-1.299747559987252,-7.723944418683004,-1.6038503950473793,80.70613097717604,-1.2967245398023297,-7.629829142880107,-1.583265763339814
2025-05-01,80.14114100971838,-0.5915204484726932,-12.37596851578111,-4.772202451823948,80.25310015665671,-0.561333835526634,-11.946367855000716,-4.703921036883885
2025-06-01,79.92125052180936,-0.27437903321386736,-8.33706140832673,-3.4790065044803087,80.02936667857567,-0.2787848415130467,-8.230647283904668,-3.4281269233418676
2025-07-01,78.97736101708215,-1.181024444142842,-7.895232316745304,-2.508456618004584,79.10404201877974,-1.156231391299578,-7.707036738025241,-2.5534838813574656
2025-08-01,79.68082282502019,0.8907132358928704,-2.277818110940222,-3.52193007092485,79.79124672256724,0.8687352583378161,-2.282188650964656,-3.427360329718432
2025-09-01,78.71826728665528,-1.2080140543712647,-5.886262328641689,-5.43303559338153,78.86109215564157,-1.1657350964320634,-5.712606712170132,-5.378569541825917
2025-10-01,77.77911794146495,-1.1930513431785639,-5.932070931401867,-4.362528669013399,77.93849452073522,-1.1699021782319408,-5.764758324508545,-4.332443836377308
2025-11-01,78.32200646072364,0.6979874979647693,-6.648784274574016,-0.8532264463377404,78.49689980416666,0.7164691682399305,-6.332481280284963,-0.807393619615937
2025-12-01,77.12928280540797,-1.522846144032064,-7.833081385447748,-3.595703137779671,77.33677445132436,-1.4779250591253512,-7.5103642517198255,-3.474752726539332
2026-01-01,77.31554707662274,0.24149617945325996,-2.3628085829398127,-6.0045137958325,77.56529102938515,0.2954824269334022,-1.9016607855898093,-5.779840482564625
2026-02-01,78.50425813119156,1.5374799759106272,0.9340352879226632,-5.225063936504936,78.91662271900363,1.7421860624574181,2.156015432730962,-4.743747513093455
2026-03-01,77.01461735367371,-1.8975286347250764,-0.5933414502761747,-5.711367874855544,77.45642683842686,-1.8503020406436366,0.6203018246427883,-5.271099706687932
2026-04-01,78.12089234336884,1.4364480766226206,4.232090617155793,-3.0974723940964233,78.77182354881717,1.6982408872722843,6.368709992535848,-2.3967292260682282
2026-05-01,77.4286408902357,-0.8861284508764333,-5.368943419638805,-3.3846537312885894,78.11539149204299,-0.8333335794459162,-3.9997220949319234,-2.6637085177280917
2026-06-01,79.03104609208663,2.0695251568764172,10.891504091678383,-1.113851977928959,79.85182780752963,2.2229118773136047,12.956079935915522,-0.22184215421707787
