target,candidate,horizon,window,model,origin,target_date,prediction,train_n
ex_games_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,m0_ar,2026-06-01,2026-08-01,-0.04579694654086941,83
ex_games_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,m1_controls,2026-06-01,2026-08-01,0.3323414343847515,83
ex_games_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,m2_tech,2026-06-01,2026-08-01,2.2140630900494402,83
ex_games_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,m0_ar,2026-06-01,2026-09-01,0.15382169646098154,82
ex_games_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,m1_controls,2026-06-01,2026-09-01,0.18738505922048154,82
ex_games_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,m2_tech,2026-06-01,2026-09-01,3.0659222818262375,82
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,1,expanding_ar6,m0_ar,2026-06-01,2026-07-01,-0.8228098440603779,84
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,1,expanding_ar6,m1_controls,2026-06-01,2026-07-01,-0.20761589501927347,84
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,1,expanding_ar6,m2_tech,2026-06-01,2026-07-01,0.35082287376713983,84
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,2,expanding_ar6,m0_ar,2026-06-01,2026-08-01,-0.04579694654086941,83
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,2,expanding_ar6,m1_controls,2026-06-01,2026-08-01,0.3323414343847515,83
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,2,expanding_ar6,m2_tech,2026-06-01,2026-08-01,2.020816203541316,83
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,3,expanding_ar6,m0_ar,2026-06-01,2026-09-01,0.15382169646098154,82
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,3,expanding_ar6,m1_controls,2026-06-01,2026-09-01,0.18738505922048154,82
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,3,expanding_ar6,m2_tech,2026-06-01,2026-09-01,2.810121914393303,82
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,m0_ar,2026-06-01,2026-07-01,-0.47537793516321125,120
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,m1_controls,2026-06-01,2026-07-01,-0.11885312590767294,120
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,m2_tech,2026-06-01,2026-07-01,-0.08344910497563385,120
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,m0_ar,2026-06-01,2026-08-01,0.39926676070355116,119
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,m1_controls,2026-06-01,2026-08-01,0.72304570187742,119
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,m2_tech,2026-06-01,2026-08-01,0.8249841580957915,119
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,m0_ar,2026-06-01,2026-09-01,0.605241110792349,118
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,m1_controls,2026-06-01,2026-09-01,1.0471792374745847,118
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,m2_tech,2026-06-01,2026-09-01,1.2294390080851492,118
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,1,expanding_ar6,m0_ar,2026-06-01,2026-07-01,-0.47537793516321125,120
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,1,expanding_ar6,m1_controls,2026-06-01,2026-07-01,-0.11885312590767294,120
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,1,expanding_ar6,m2_tech,2026-06-01,2026-07-01,-0.17381684102872755,120
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,2,expanding_ar6,m0_ar,2026-06-01,2026-08-01,0.39926676070355116,119
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,2,expanding_ar6,m1_controls,2026-06-01,2026-08-01,0.72304570187742,119
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,2,expanding_ar6,m2_tech,2026-06-01,2026-08-01,0.6961742560831847,119
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,3,expanding_ar6,m0_ar,2026-06-01,2026-09-01,0.605241110792349,118
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,3,expanding_ar6,m1_controls,2026-06-01,2026-09-01,1.0471792374745847,118
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,3,expanding_ar6,m2_tech,2026-06-01,2026-09-01,1.1441800110579636,118
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,1,expanding_ar6,m0_ar,2026-06-01,2026-07-01,-0.47537793516321125,120
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,1,expanding_ar6,m1_controls,2026-06-01,2026-07-01,-0.11885312590767294,120
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,1,expanding_ar6,m2_tech,2026-06-01,2026-07-01,-0.004277280426666641,120
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,2,expanding_ar6,m0_ar,2026-06-01,2026-08-01,0.39926676070355116,119
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,2,expanding_ar6,m1_controls,2026-06-01,2026-08-01,0.72304570187742,119
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,2,expanding_ar6,m2_tech,2026-06-01,2026-08-01,0.9570838833218152,119
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,3,expanding_ar6,m0_ar,2026-06-01,2026-09-01,0.605241110792349,118
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,3,expanding_ar6,m1_controls,2026-06-01,2026-09-01,1.0471792374745847,118
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,3,expanding_ar6,m2_tech,2026-06-01,2026-09-01,1.3582561144751133,118
ex_games_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,m0_ar,2026-06-01,2026-07-01,-0.47537793516321125,120
ex_games_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,m1_controls,2026-06-01,2026-07-01,0.5389571875491244,120
ex_games_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,m2_tech,2026-06-01,2026-07-01,-0.7553530969391442,120
ex_games_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,m0_ar,2026-06-01,2026-08-01,0.39926676070355116,119
ex_games_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,m1_controls,2026-06-01,2026-08-01,2.4805804284504265,119
ex_games_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,m2_tech,2026-06-01,2026-08-01,0.4408819839905824,119
ex_games_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,m0_ar,2026-06-01,2026-09-01,0.605241110792349,118
ex_games_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,m1_controls,2026-06-01,2026-09-01,3.1379469072818433,118
ex_games_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,m2_tech,2026-06-01,2026-09-01,1.1255709437820212,118
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,1,expanding_ar6,m0_ar,2026-06-01,2026-07-01,-0.47537793516321125,120
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,1,expanding_ar6,m1_controls,2026-06-01,2026-07-01,0.5389571875491244,120
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,1,expanding_ar6,m2_tech,2026-06-01,2026-07-01,0.37491149982381144,120
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,2,expanding_ar6,m0_ar,2026-06-01,2026-08-01,0.39926676070355116,119
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,2,expanding_ar6,m1_controls,2026-06-01,2026-08-01,2.4805804284504265,119
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,2,expanding_ar6,m2_tech,2026-06-01,2026-08-01,1.8492317719436184,119
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,3,expanding_ar6,m0_ar,2026-06-01,2026-09-01,0.605241110792349,118
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,3,expanding_ar6,m1_controls,2026-06-01,2026-09-01,3.1379469072818433,118
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,3,expanding_ar6,m2_tech,2026-06-01,2026-09-01,2.1484284988416773,118
headline_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.27265987579922774,60
headline_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.5588367269808983,60
headline_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.5314075044630131,60
headline_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.4535640683921265,60
headline_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.41842826774149616,60
headline_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-1.8571223819643972,60
headline_12m_pct,jp_epi_electronics_contract_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,jp_epi_electronics_contract_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.27265987579922774,60
headline_12m_pct,jp_epi_electronics_contract_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,0.07918820090203416,60
headline_12m_pct,jp_epi_electronics_contract_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,jp_epi_electronics_contract_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.5314075044630131,60
headline_12m_pct,jp_epi_electronics_contract_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,0.767787314005903,60
headline_12m_pct,jp_epi_electronics_contract_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,jp_epi_electronics_contract_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.41842826774149616,60
headline_12m_pct,jp_epi_electronics_contract_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-0.715697572229945,60
headline_12m_pct,jp_epi_electronics_gbp_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,jp_epi_electronics_gbp_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.27265987579922774,60
headline_12m_pct,jp_epi_electronics_gbp_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.5880057042067981,60
headline_12m_pct,jp_epi_electronics_gbp_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,jp_epi_electronics_gbp_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.5314075044630131,60
headline_12m_pct,jp_epi_electronics_gbp_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.4961014638763487,60
headline_12m_pct,jp_epi_electronics_gbp_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,jp_epi_electronics_gbp_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.41842826774149616,60
headline_12m_pct,jp_epi_electronics_gbp_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-1.8116299232226911,60
headline_12m_pct,jp_ppi_electronic_components_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,jp_ppi_electronic_components_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.27265987579922774,60
headline_12m_pct,jp_ppi_electronic_components_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.10015649400125137,60
headline_12m_pct,jp_ppi_electronic_components_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,jp_ppi_electronic_components_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.5314075044630131,60
headline_12m_pct,jp_ppi_electronic_components_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.25736223497916866,60
headline_12m_pct,jp_ppi_electronic_components_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,jp_ppi_electronic_components_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.41842826774149616,60
headline_12m_pct,jp_ppi_electronic_components_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-0.19678951079958185,60
headline_12m_pct,jp_ppi_information_communications_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,jp_ppi_information_communications_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.27265987579922774,60
headline_12m_pct,jp_ppi_information_communications_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.08748017810170189,60
headline_12m_pct,jp_ppi_information_communications_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,jp_ppi_information_communications_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.5314075044630131,60
headline_12m_pct,jp_ppi_information_communications_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,0.2402558538290639,60
headline_12m_pct,jp_ppi_information_communications_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,jp_ppi_information_communications_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.41842826774149616,60
headline_12m_pct,jp_ppi_information_communications_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,1.260283819375272,60
headline_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.41405433088068305,60
headline_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.5921893621800558,60
headline_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.4739186232354117,60
headline_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.5129143412051109,60
headline_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-1.677864623331155,60
headline_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.8124272685232845,60
headline_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.3980493650764837,60
headline_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-2.183091154434619,60
headline_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-2.9423536312309317,60
headline_12m_pct,kr_epi_tech_gbp_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.41405433088068305,60
headline_12m_pct,kr_epi_tech_gbp_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.5921893621800558,60
headline_12m_pct,kr_epi_tech_gbp_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.5437553028655757,60
headline_12m_pct,kr_epi_tech_gbp_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.5129143412051109,60
headline_12m_pct,kr_epi_tech_gbp_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-1.677864623331155,60
headline_12m_pct,kr_epi_tech_gbp_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.996200183008872,60
headline_12m_pct,kr_epi_tech_gbp_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.3980493650764837,60
headline_12m_pct,kr_epi_tech_gbp_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-2.183091154434619,60
headline_12m_pct,kr_epi_tech_gbp_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-3.1230629070315343,60
headline_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.26723380117131246,60
headline_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.4201952272422107,60
headline_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.8148228290598918,60
headline_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.9522636030319821,60
headline_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.21764143757068244,60
headline_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-0.27803806068379294,60
headline_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.26723380117131246,60
headline_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.28526414114014886,60
headline_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.8148228290598918,60
headline_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.7018386158259293,60
headline_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.21764143757068244,60
headline_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-0.09898301111935659,60
headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.26723380117131246,60
headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.32235277075864155,60
headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.8148228290598918,60
headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.8887675717495813,60
headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.21764143757068244,60
headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-0.2446598533686274,60
headline_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-2.2029518506641255,60
headline_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-5.753940952492428,60
headline_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-5.129727957618796,60
headline_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-8.842625119077184,60
headline_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-6.073114469455636,60
headline_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-8.636209626388691,60
headline_12m_pct,hk_ppi_tech_gbp_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-0.3572531950033243,60
headline_12m_pct,hk_ppi_tech_gbp_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-2.2029518506641255,60
headline_12m_pct,hk_ppi_tech_gbp_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-2.113367870621565,60
headline_12m_pct,hk_ppi_tech_gbp_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.4784580468811545,60
headline_12m_pct,hk_ppi_tech_gbp_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-5.129727957618796,60
headline_12m_pct,hk_ppi_tech_gbp_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-5.019410702400778,60
headline_12m_pct,hk_ppi_tech_gbp_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-0.4086920528628951,60
headline_12m_pct,hk_ppi_tech_gbp_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-6.073114469455636,60
headline_12m_pct,hk_ppi_tech_gbp_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-5.963967256238225,60
ex_games_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.9499773074353423,60
ex_games_12m_pct,jp_epi_electronics_yen_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,0.23683945569520803,60
ex_games_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.3186519566726653,60
ex_games_12m_pct,jp_epi_electronics_yen_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,0.6076578802928179,60
ex_games_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-1.2985869800434477,60
ex_games_12m_pct,jp_epi_electronics_yen_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,0.5378716521840763,60
ex_games_12m_pct,jp_epi_electronics_contract_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,jp_epi_electronics_contract_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.9499773074353423,60
ex_games_12m_pct,jp_epi_electronics_contract_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.360880176386447,60
ex_games_12m_pct,jp_epi_electronics_contract_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,jp_epi_electronics_contract_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.3186519566726653,60
ex_games_12m_pct,jp_epi_electronics_contract_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.2919844772412502,60
ex_games_12m_pct,jp_epi_electronics_contract_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,jp_epi_electronics_contract_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-1.2985869800434477,60
ex_games_12m_pct,jp_epi_electronics_contract_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-1.3301344895991936,60
ex_games_12m_pct,jp_epi_electronics_gbp_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,jp_epi_electronics_gbp_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.9499773074353423,60
ex_games_12m_pct,jp_epi_electronics_gbp_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,0.26781454939932114,60
ex_games_12m_pct,jp_epi_electronics_gbp_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,jp_epi_electronics_gbp_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.3186519566726653,60
ex_games_12m_pct,jp_epi_electronics_gbp_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,0.6574991144264334,60
