channel,outcome,impulse,horizon,n,impulse_standard_deviation,response_pp_per_one_sd,response_pp_per_one_unit,standard_error,lower_90,upper_90,p_value,r_squared,fdr_q
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,9,148,1.0,0.8565713776295976,0.8565713776295976,5.087786492655438,-7.512837402788598,9.225980158047793,0.866301366267514,0.3908748744672762,0.9450560359281971
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,10,148,1.0,-0.284310840462695,-0.284310840462695,4.948408329699638,-8.4244425428186,7.855820861893211,0.9541827452360848,0.326103043320663,0.9541827452360848
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,11,147,1.0,-1.657849644667966,-1.657849644667966,4.681112832743193,-9.35828025453052,6.042580965194587,0.7232211040061312,0.2809351767507824,0.8678653248073573
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,12,146,1.0,-2.6816747810170174,-2.6816747810170174,4.4184719175191045,-9.950061085335944,4.58671152330191,0.5439016306614912,0.22831777962594324,0.8158524459922368
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,1,156,1.0,1.6942897854352037,1.6942897854352037,0.8290774348574649,0.33045740509467403,3.0581221657757336,0.040994612970497904,0.8772772914784737,0.040994612970497904
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,2,155,1.0,3.327645238424222,3.327645238424222,1.373349787130647,1.0684848385943075,5.586805638254137,0.015392349602095996,0.8138141008909339,0.016791654111377452
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,3,154,1.0,5.5113328641769534,5.5113328641769534,2.0248921160641458,2.180385333251434,8.842280395102474,0.006492921814439316,0.7320391344047728,0.007791506177327179
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,4,153,1.0,7.724941183540942,7.724941183540942,2.680953625381558,3.314772469788279,12.135109897293605,0.003958934407504861,0.6758677389140109,0.005278579210006482
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,5,152,1.0,9.635651155103476,9.635651155103476,2.9439410725272332,4.792868090796177,14.478434219410776,0.0010639559501655204,0.6229929194987034,0.0015959339252482807
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,6,151,1.0,11.98121488577643,11.98121488577643,3.28153967523359,6.583082120017174,17.379347651535685,0.0002611240686245868,0.5882164435491868,0.00044764126049929166
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,7,150,1.0,12.691527946234341,12.691527946234341,3.34268203947304,7.192815991301191,18.19023990116749,0.00014657015573374372,0.5614237724266509,0.00029314031146748744
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,8,149,1.0,14.0530045535382,14.0530045535382,3.0852296770445538,8.977801734799908,19.128207372276492,5.2403079013538465e-06,0.5385591087041113,1.257673896324923e-05
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,9,148,1.0,14.026539235279621,14.026539235279621,2.8969559645039538,9.261046673670617,18.792031796888626,1.2865530279648542e-06,0.5066228810865083,3.859659083894563e-06
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,10,148,1.0,15.090305104968335,15.090305104968335,2.5834591042859505,10.840514878417947,19.340095331518725,5.1849776427409484e-09,0.49209426944559154,3.110986585644569e-08
asia_to_cpi,historical_targeted_hardware_12m_pct,asia_bls_common_factor_z,11,147,1.0,13.673225711476489,13.673225711476489,2.2359409964114914,9.995102772379585,17.351348650573392,9.64361214840504e-10,0.45236915848684867,1.1572334578086048e-08
