target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts_baseline,rmse_baseline,benchmark_rmse_baseline,rmse_ratio_baseline,clark_west_one_sided_p_baseline,clark_west_fdr_q_baseline,n_forecasts_covid_dummy,rmse_covid_dummy,benchmark_rmse_covid_dummy,rmse_ratio_covid_dummy,clark_west_one_sided_p_covid_dummy,clark_west_fdr_q_covid_dummy,delta_n_forecasts,delta_rmse,delta_benchmark_rmse,delta_rmse_ratio,delta_clark_west_one_sided_p,delta_clark_west_fdr_q
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ridge,34,1.7278124521517433,1.7251264046267396,1.0015570149049946,0.2312689713239161,0.2312689713239161,34,1.7945669253893954,1.7262011933398984,1.0396047299198197,0.38125576448633036,0.38125576448633036,0,0.06675447323765216,0.001074788713158803,0.03804771501482507,0.14998679316241426,0.14998679316241426
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ols,34,1.7278124521517433,1.738764752799396,0.993701102676472,0.1946195464045095,0.1946195464045095,34,1.7945669253893954,1.7402956231790392,1.0311851052703433,0.33437563409643567,0.33437563409643567,0,0.06675447323765216,0.0015308703796432788,0.0374840025938713,0.13975608769192616,0.13975608769192616
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ols,a0_controls_ols,76,2.568284505742115,2.0609193549770985,1.246183893387063,0.0026459871477531,0.0026459871477531,76,2.5897754875562873,2.06149733632381,1.2562594391582071,0.0029579715448660145,0.0029579715448660145,0,0.021490981814172194,0.000577981346711276,0.010075545771144112,0.00031198439711291456,0.00031198439711291456
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ridge,76,2.510110026316322,2.0640694470744956,1.216097660800135,0.0279054883689764,0.0279054883689764,76,2.5309769121733208,2.0644714026156317,1.2259685016545343,0.04113711211255254,0.04113711211255254,0,0.020866885856998696,0.0004019555411360898,0.009870840854399265,0.01323162374357614,0.01323162374357614
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ols,76,2.510110026316322,2.0609193549770985,1.2179564524222808,0.0087197231981973,0.0087197231981973,76,2.5309769121733208,2.06149733632381,1.2277371731591544,0.013476136555148788,0.013476136555148788,0,0.020866885856998696,0.000577981346711276,0.009780720736873638,0.0047564133569514885,0.0047564133569514885
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,full,a1_ardl_ols,a0_controls_ols,111,3.835522899426499,3.3844708653376645,1.133271064232912,0.0048563859157148,0.0048563859157148,111,3.9549085083099924,3.4894446314830865,1.1333919651933477,0.004818577394570961,0.004818577394570961,0,0.11938560888349325,0.10497376614542198,0.0001209009604357103,-3.7808521143839306e-05,-3.7808521143839306e-05
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ridge,111,3.730076392684436,3.2027007477207614,1.1646659137101671,0.4249995380945411,0.4249995380945411,111,3.78408838269175,3.315061817109697,1.1414835051223822,0.21682901318410486,0.21682901318410486,0,0.05401199000731394,0.11236106938893542,-0.023182408587784975,-0.20817052491043625,-0.20817052491043625
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ols,111,3.730076392684436,3.3844708653376645,1.1021150841882903,0.0339888800453638,0.0339888800453638,111,3.78408838269175,3.4894446314830865,1.0844385804406456,0.011609698261351685,0.011609698261351685,0,0.05401199000731394,0.10497376614542198,-0.017676503747644734,-0.022379181784012117,-0.022379181784012117
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ols,a0_controls_ols,40,4.188121907433212,3.746636891216932,1.1178350155178456,0.0046479348325818,0.0046479348325818,40,4.188121907433211,3.7466368912169323,1.1178350155178451,0.004647934832581755,0.004647934832581755,0,-8.881784197001252e-16,4.440892098500626e-16,-4.440892098500626e-16,-4.5102810375396984e-17,-4.5102810375396984e-17
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ridge,40,4.288290925408674,3.3750224133086375,1.270596280634691,0.2610605901575284,0.2610605901575284,40,4.288290925408674,3.3750224133086375,1.270596280634691,0.26106059015753247,0.26106059015753247,0,0.0,0.0,0.0,4.052314039881821e-15,4.052314039881821e-15
