target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,rmse_ratio_lower_90,rmse_ratio_upper_90,rmse_ratio_bootstrap_block,rmse_ratio_bootstrap_draws,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ridge,34,1.3316221701055857,1.7278124521517433,-0.4005174182940129,1.150026789601241,1.7251264046267396,1.1579053480722052,1.0015570149049946,0.9213160808109626,1.2635295506861,12,2000,0.5588235294117647,-0.01883362970198456,0.9849738259535255,0.7346741901636773,0.23126897132391616,0.23126897132391616
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ols,34,1.3316221701055857,1.7278124521517433,-0.4005174182940129,1.1614960033613846,1.7387647527993961,1.1464715903041025,0.993701102676472,0.9125074210575718,1.2622437285212964,12,2000,0.5588235294117647,0.0715514871520277,0.9429588487049436,0.8609980940177582,0.1946195464045095,0.1946195464045095
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ols,a0_controls_ols,76,2.09379193141532,2.568284505742115,-0.6132893402870462,1.4215492342262244,2.0609193549770985,1.4728944175859022,1.246183893387063,1.0500550275198912,1.5597065872017963,12,2000,0.5789473684210527,-1.6653880892613357,0.09583535414829249,2.78870194536905,0.002645987147753153,0.002645987147753153
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ridge,76,2.005888244384304,2.510110026316322,-0.4306232291500864,1.4244212021387106,2.0640694470744956,1.4082128526116744,1.216097660800135,1.029450463761204,1.4472586772620069,12,2000,0.5394736842105263,-2.4424992340399694,0.014585960567399567,1.9125087082576346,0.027905488368976467,0.027905488368976467
uk_ipi_c26_12m_pct,ardl_asia_to_import,1,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ols,76,2.005888244384304,2.510110026316322,-0.4306232291500864,1.4215492342262244,2.0609193549770985,1.4110578769198565,1.2179564524222808,1.0306374233869593,1.4507840178131552,12,2000,0.5394736842105263,-2.358357084931759,0.01835602629679383,2.3773095437586944,0.008719723198197369,0.008719723198197369
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,full,a1_ardl_ols,a0_controls_ols,111,3.1870017862650126,3.8355228994264996,-0.21009771449326775,2.47728174316062,3.3844708653376645,1.2864914517954271,1.133271064232912,0.9067560171200955,1.4668910620233022,12,2000,0.5315315315315315,-1.1912480423235312,0.23355622445475865,2.5858907236077293,0.004856385915714899,0.004856385915714899
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ridge,111,3.0312224244354224,3.730076392684436,-1.0186701276811658,2.410210321133715,3.2027007477207614,1.2576588847273693,1.1646659137101671,1.046969597623423,1.313023230909318,12,2000,0.5495495495495496,-2.362537548916015,0.01815030265390177,0.18911960498971253,0.4249995380945411,0.4249995380945411
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ols,111,3.0312224244354224,3.730076392684436,-1.0186701276811658,2.47728174316062,3.3844708653376645,1.2236082685403644,1.1021150841882903,0.9542469100792828,1.2912828959342528,12,2000,0.5495495495495496,-1.062588860350787,0.28796844095784935,1.82515421955649,0.03398888004536384,0.03398888004536384
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ols,a0_controls_ols,40,3.6289606187027603,4.188121907433212,-1.4659532192154168,2.6426333435640372,3.7466368912169323,1.3732365208896116,1.1178350155178456,0.7173900219339576,2.1702701475203487,12,2000,0.725,-0.5049010630089137,0.6136283274692598,2.600976961101215,0.004647934832581822,0.004647934832581822
uk_ipi_c26_12m_pct,ardl_asia_to_import,2,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ridge,40,3.792245349766071,4.288290925408674,-1.6159609054902901,2.599128128916207,3.3750224133086375,1.4590451727161962,1.270596280634691,1.0589353386733449,1.749558161042835,12,2000,0.65,-1.811205185485262,0.07010909582627194,0.6400790931120256,0.26106059015752847,0.26106059015752847
