STATUS,200
MESSAGEID,M181000I
MESSAGE,Successfully completed
DATE,2026-08-03T06:01:20.699+09:00
PARAMETER,FORMAT,CSV
PARAMETER,LANG,EN
PARAMETER,DB,PR01
PARAMETER,STARTDATE,199501
PARAMETER,ENDDATE,202612
PARAMETER,STARTPOSITION,
NEXTPOSITION,
SERIES_CODE,NAME_OF_TIME_SERIES,UNIT,FREQUENCY,CATEGORY,LAST_UPDATE,SURVEY_DATES,VALUES
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201708,101.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201709,101.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201710,102
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201711,101.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201712,101.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201801,101.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201802,101.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201803,101.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201804,101.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201805,101
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201806,101
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201807,101.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201808,101.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201809,100.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201810,101.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201811,101
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201812,100.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201901,99.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201902,100.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201903,100.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201904,99.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201905,99.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201906,99.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201907,98.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201908,98.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201909,98
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201910,100.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201911,100.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,201912,100
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202001,100.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202002,100.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202003,100.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202004,100.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202005,100.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202006,100.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202007,100.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202008,100.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202009,99.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202010,99.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202011,99.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202012,98.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202101,99.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202102,99.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202103,99.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202104,98.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202105,99.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202106,98.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202107,98.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202108,98.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202109,98.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202110,98.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202111,98.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202112,100
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202201,101.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202202,100.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202203,101
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202204,101.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202205,100.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202206,100.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202207,103.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202208,104.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202209,104.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202210,104.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202211,105.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202212,105.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202301,105.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202302,106
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202303,106.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202304,105.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202305,106.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202306,106.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202307,106.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202308,106.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202309,106.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202310,108
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202311,107.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202312,108.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202401,108.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202402,108.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202403,109.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202404,110.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202405,109.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202406,109.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202407,109.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202408,110.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202409,110.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202410,111.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202411,110.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202412,111
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202501,110.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202502,111.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202503,110.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202504,112.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202505,112.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202506,111.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202507,112.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202508,112.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202509,112
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202510,111.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202511,112.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202512,114.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202601,114.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202602,114.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202603,118.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202604,126.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202605,127.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202606,127.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202607,null
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202608,null
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202609,null
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202610,null
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202611,null
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202612,null
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199501,129
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199502,127.8
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199503,122.7
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199504,117.5
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199505,118.3
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199506,118.3
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199507,121.3
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199508,127.6
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199509,132.4
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199510,132.4
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199511,133
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199512,132.4
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199601,134.8
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199602,134
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199603,133.4
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199604,133.5
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199605,131
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199606,131.9
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199607,131.3
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199608,129.7
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199609,130.5
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199610,131.9
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199611,131.2
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199612,131.9
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199701,134
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199702,137.6
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199703,137.2
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199704,138.9
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199705,134.2
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199706,129.5
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199707,129.9
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199708,131.4
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199709,133.9
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199710,133.4
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199711,136.1
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199712,138.8
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199801,138.1
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199802,135
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199803,136.1
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199804,137.6
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199805,139.3
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199806,142.9
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199807,142.2
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199808,144.2
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199809,137.6
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199810,129.5
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199811,127.8
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199812,125.6
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199901,122.7
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199902,124.8
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199903,126.1
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199904,126.2
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199905,127.6
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199906,126.4
PRCG20_2400000000,[Export Price Index / yen basis] All commodities,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Export Price Index (yen basis),20260710,199907,125.8
